"","Location","Food","Status"
"14364","Restaurant","Oysters",1
"14365","Restaurant","Beef",1
"14366","Fast Food Restaurant/ Restaurant","",0
"14367","Catering Service","",1
"14368","Banquet Facility","Multiple Salads/ Unspecified Fish/ Couscous/ Zucchini/ Mousse/ Water/ Ice/ Soup/ Other Vegetable-Based/ Soup/ Speciality/ Other/ Enchiladas/ Red Salsa/ Chips/ Tortilla/ Ranch Dressing/ Refried Beans/ Unspecified/ Melon/ Unspecified/ Cake/ Salad Dressings/ Pork/ Sweet And Sour/ Mixed Vegetables/ Egg Rolls/ Banana/ Unspecified/ Cookies",1
"14369","Restaurant","",1
"14370","","Fern",1
"14371","Fast Food Restaurant","",1
"14372","","",1
"14373","","",1
"14374","","",1
"14375","","",1
"14376","","",1
"14377","","",1
"14378","Restaurant","Rice/ Beans/ Unspecified",0
"14379","Restaurant","",1
"14380","Restaurant","",0
"14381","Catering Service","Fajita/ Chicken",0
"14382","Restaurant","",0
"14383","Banquet Facility","Salad Dressings",1
"14384","Private Home/Residence/ Grocery Store","Fish/ Buffalo",1
"14385","Private Home/Residence","Fish/ Buffalo",0
"14386","Restaurant","",0
"14387","Catering Service","Beans/ Unspecified",1
"14388","Restaurant","Shrimp/ Stuffed",1
"14389","Restaurant","Oysters/ Raw",1
"14390","","Fish/ Wahoo",1
"14391","Restaurant","Salad/ Unspecified",1
"14392","Banquet Facility","Caesar Salad",0
"14393","Fast Food Restaurant","",1
"14394","Restaurant","",1
"14395","Banquet Facility","",1
"14396","Restaurant","",1
"14397","Restaurant","",1
"14398","","",1
"14399","","",1
"14400","","",0
"14401","","",0
"14402","","",1
"14403","","",1
"14404","Restaurant","Pizza/ Meat",1
"14405","Restaurant","",1
"14406","Restaurant","Potato/ Mashed/ Chicken",1
"14407","","",1
"14408","Restaurant/ Office/Indoor Workplace/ School/College/University","Salad Bar",1
"14409","Restaurant","",0
"14410","","Milk/ Whole Milk Unpasteurized",1
"14411","Catering Service","",1
"14412","","Milk/ Whole Milk Unpasteurized",1
"14413","Private Home/Residence","",0
"14414","Restaurant","Sausage/ Pork",0
"14415","Restaurant","Meats",1
"14416","Fast Food Restaurant","",1
"14417","Restaurant","Salad/ Unspecified",1
"14418","","Dairy",1
"14419","Private Home/Residence/ Catering Service/ Religious Facility","",0
"14420","Restaurant","",1
"14421","Restaurant","",0
"14422","Private Home/Residence","Pork/ Bbq",1
"14423","Grocery Store","Ground Beef",1
"14424","Restaurant/ Grocery Store","Tomatoes",1
"14425","","",1
"14426","","",1
"14427","","",1
"14428","Restaurant","Salads",1
"14429","Restaurant","",1
"14430","Restaurant","",1
"14431","Restaurant","",1
"14432","Restaurant","Ground Beef",1
"14433","Restaurant","",1
"14434","Restaurant","",1
"14435","Restaurant/ Banquet Facility","Lasagna/ Beef/ Soup/ Speciality/ Other",1
"14436","Restaurant","",1
"14437","Restaurant","Chicken",1
"14438","Restaurant","",1
"14439","","",1
"14440","","",1
"14441","Restaurant","",0
"14442","Restaurant","",1
"14443","Private Home/Residence","",1
"14444","Restaurant","Pork Fried Rice",1
"14445","Restaurant","",0
"14446","Restaurant","",1
"14447","Catering Service","Salads",1
"14448","Fast Food Restaurant","Fish/ Tuna",1
"14449","","Milk/ Whole Milk Unpasteurized",1
"14450","Restaurant","",1
"14451","Restaurant","",0
"14452","Catering Service","",0
"14453","Private Home/Residence","Chicken/ Other",1
"14454","","Clams/ Butter",1
"14455","","",0
"14456","","",1
"14457","Restaurant/ Catering Service","Chicken/ Beef",1
"14458","Banquet Facility","",0
"14459","Restaurant","Tuna Dishes/ Unspecified",1
"14460","Restaurant","",1
"14461","Restaurant","",1
"14462","Restaurant","",0
"14463","Restaurant","",1
"14464","Restaurant","Sandwich/ Unspecified",0
"14465","Catering Service","Pre-Packaged Nuts/ Cake/ Chocolate",1
"14466","","Goat Milk/ Unpasteurized",1
"14467","Camp","Chicken Sandwich",1
"14468","Restaurant","Oysters/ Raw/ Salmon/ Smoked",1
"14469","Restaurant","Tomato (See Fruit)/ Ground Beef/ Hamburger",1
"14470","Fast Food Restaurant","Bacon/ Egg/ And Cheese Biscuit",0
"14471","","Sushi/ Unspecified",1
"14472","Restaurant","Salmon/ Unspecified",0
"14473","Private Home/Residence","Pork/ Roasted",1
"14474","","",1
"14475","Catering Service","Tuna Salad",1
"14476","Office/Indoor Workplace","Ground Beef/ Meatloaf",1
"14477","Restaurant","",1
"14478","Restaurant","Lettuce/ Cilantro/ Unspecified",1
"14479","Restaurant","",0
"14480","Restaurant","",1
"14481","Restaurant","",1
"14482","Restaurant","",1
"14483","","",1
"14484","","Pork/ Bbq",1
"14485","","Eggs/ Unspecified",1
"14486","Private Home/Residence","Potato Salad",1
"14487","","",1
"14488","","",0
"14489","Banquet Facility","",1
"14490","Restaurant","",0
"14491","Restaurant","",0
"14492","Private Home/Residence/ Catering Service","",1
"14493","Restaurant","",1
"14494","Banquet Facility","Cake",0
"14495","Restaurant","Oysters/ Raw",0
"14496","Restaurant","Chips/ Tortilla",1
"14497","Restaurant","",1
"14498","Private Home/Residence","Bison",1
"14499","","Ground Beef",1
"14500","Private Home/Residence","Cheese/ Pasteurized",1
"14501","","",1
"14502","","",1
"14503","Restaurant","Chicken/ Curry/ Kabobs/ Chicken",0
"14504","Restaurant","",1
"14505","Restaurant","",1
"14506","","",1
"14507","","",1
"14508","","",1
"14509","Private Home/Residence","Pork/ Smoked",1
"14510","Restaurant","",1
"14511","Banquet Facility","",1
"14512","Restaurant","",1
"14513","Unknown","",1
"14514","Private Home/Residence","Mushroom Soup",0
"14515","Restaurant","Rice/ White/ Noodles/ Wonton",1
"14516","","",1
"14517","Restaurant","Mayonnaise",1
"14518","Restaurant","",1
"14519","","",1
"14520","Camp","Beef",0
"14521","","",1
"14522","","",1
"14523","","",1
"14524","Private Home/Residence","Crawfish/Crayfish/ Unspecified",1
"14525","","Sushi/ Unspecified",1
"14526","Fair/Festival","",1
"14527","Restaurant","Vegetables",1
"14528","Restaurant","",1
"14529","","",1
"14530","","",1
"14531","Fast Food Restaurant","Pico De Gallo",1
"14532","Restaurant","",1
"14533","Private Home/Residence","",1
"14534","Restaurant","Oysters/ Raw",1
"14535","Restaurant/ Private Home/Residence/ Grocery Store","",1
"14536","Restaurant","",0
"14537","Restaurant","Vegetable-Based Salads/ Pasta-Based Salads/ Specialty",0
"14538","Private Home/Residence","",1
"14539","Private Home/Residence/ Grocery Store/ Religious Facility","",1
"14540","Restaurant","",0
"14541","Restaurant","Rattlesnake Cake",1
"14542","","",1
"14543","Restaurant","Eggs/ Unspecified",1
"14544","Camp","",1
"14545","Grocery Store","Tuna Burger",1
"14546","Restaurant","Lentil Soup",0
"14547","Catering Service","Quesadilla/ Chicken",1
"14548","Banquet Facility","",0
"14549","Banquet Facility","Potato Salad/ Bun",1
"14550","Grocery Store","Pickles",1
"14551","Banquet Facility","",1
"14552","","",1
"14553","","",1
"14554","Religious Facility","",1
"14555","","",1
"14556","","",1
"14557","","",1
"14558","","",1
"14559","","",1
"14560","Restaurant","",1
"14561","Restaurant","",1
"14562","Restaurant","",1
"14563","","",1
"14564","Private Home/Residence/ Grocery Store","Watermelon",1
"14565","Unknown","Mexican Wheat Snack",1
"14566","Restaurant","Blueberries",1
"14567","","Milk/ Whole Milk Unpasteurized",1
"14568","Fast Food Restaurant/ Grocery Store","Tomatoes",1
"14569","","Tomatoes",1
"14570","Restaurant","Guacamole",1
"14571","","",1
"14572","","",1
"14573","Private Home/Residence","",1
"14574","","",1
"14575","Restaurant","",1
"14576","Restaurant","Guacamole",1
"14577","Restaurant","",1
"14578","","",1
"14579","","",1
"14580","Private Home/Residence","",1
"14581","Private Home/Residence","Whole Milk/ Unpasteurized",0
"14582","Private Home/Residence","",1
"14583","Restaurant","",1
"14584","Restaurant/ Catering Service","",1
"14585","Unknown","Taco/ Chicken",1
"14586","","Chicken And Rice",1
"14587","","Pasta Salad",1
"14588","Restaurant","Rice/ White",1
"14589","","",1
"14590","","",1
"14591","","",1
"14592","","",1
"14593","Restaurant","Oysters",1
"14594","","Meats",1
"14595","Catering Service","",1
"14596","Private Home/Residence","",1
"14597","Restaurant","",1
"14598","Private Home/Residence","",1
"14599","Restaurant","Hollandaise Sauce",1
"14600","","",1
"14601","","",0
"14602","Restaurant","",1
"14603","Private Home/Residence/ Catering Service/ Grocery Store","Cheese/ Cheese And Crackers",0
"14604","Restaurant","",1
"14605","Restaurant","",1
"14606","","",1
"14607","","Pork/ Bbq",1
"14608","Restaurant","",1
"14609","Restaurant","",1
"14610","Restaurant","",1
"14611","Restaurant","French Dip Sandwich/ Au Jus Sauce",1
"14612","Restaurant","",1
"14613","Restaurant","Salsa",1
"14614","Prison/Jail","Coleslaw/ Broccoli/ Gravy",1
"14615","Prison/Jail","",1
"14616","Grocery Store","Carnitas/ Unspecified/ Salsa",1
"14617","Restaurant","Pork/ Bbq/ Potato Salad/ Beans/ Baked/ Coleslaw",1
"14618","Banquet Facility","",1
"14619","","Lettuce",1
"14620","Restaurant","",1
"14621","Restaurant/ Private Home/Residence","",1
"14622","Private Home/Residence","Fruit/ Cala/ Meatballs",1
"14623","Restaurant","",1
"14624","","",1
"14625","Private Home/Residence","Ground Beef",1
"14626","Restaurant","",1
"14627","Restaurant","",1
"14628","","",1
"14629","","",1
"14630","Private Home/Residence","Cake",1
"14631","Private Home/Residence/ Grocery Store","",1
"14632","Catering Service","Chicken Salad",1
"14633","Nursing Home/Assisted Living Facility","Potato Salad",1
"14634","Private Home/Residence/ Religious Facility","Salads",1
"14635","Fast Food Restaurant","Sandwich/ Seafood",1
"14636","Restaurant","Fish/ Wahoo/ Rice/ Stir-Fry",1
"14637","Catering Service","",1
"14638","Private Home/Residence/ Catering Service","",1
"14639","Banquet Facility","Salad/ Unspecified",1
"14640","Catering Service","",1
"14641","Restaurant","Oysters/ Raw",0
"14642","Restaurant","",1
"14643","Private Home/Residence","Ground Beef",1
"14644","Restaurant","Tuna Burger",1
"14645","","",0
"14646","Private Home/Residence","Barracuda",1
"14647","Restaurant","Barracuda",1
"14648","Private Home/Residence","Yellowfin Tuna",1
"14649","Catering Service","Pulled Pork",0
"14650","Restaurant","",1
"14651","Private Home/Residence","Fish/ Baracuda",1
"14652","Restaurant","",1
"14653","Private Home/Residence","Grapes/ Unspecified",1
"14654","Catering Service","",0
"14655","Fast Food Restaurant","",1
"14656","","",0
"14657","Private Home/Residence","Turkeky Rolls",1
"14658","","",1
"14659","Catering Service","Chicken Salad",1
"14660","Private Home/Residence","Bbq/ Unspecified/ Chicken/ Bbq/ Sausage",1
"14661","","",1
"14662","Restaurant","Refried Beans/ Unspecified",1
"14663","","",1
"14664","","",1
"14665","","Milk/ Whole Milk Unpasteurized",1
"14666","Private Home/Residence","",1
"14667","Restaurant","Oysters/ Raw",0
"14668","","Pizza",1
"14669","","",0
"14670","","Ice Cream/ Homemade",1
"14671","","",1
"14672","","",1
"14673","Banquet Facility","Sandwich/ Turkey/ Sandwich/ Vegetable-Based",1
"14674","Restaurant","",1
"14675","Restaurant","",1
"14676","Restaurant","",1
"14677","","Canoli/ Unspecified",1
"14678","Restaurant","Greek Salad",0
"14679","","",1
"14680","Fair/Festival","",1
"14681","Restaurant","",1
"14682","","",1
"14683","","",1
"14684","Restaurant","Omelette",1
"14685","Catering Service","",1
"14686","Restaurant","",1
"14687","","",1
"14688","Prison/Jail","Gravy",1
"14689","Catering Service","Turkey/ Other",1
"14690","Restaurant","",1
"14691","Restaurant/ Banquet Facility/ Grocery Store","Multiple Cheeses/ Unpasteurized",1
"14692","Restaurant","Refried Beans/ Unspecified",1
"14693","Catering Service","Roast Beef",1
"14694","","Corn",0
"14695","Catering Service","Chicken/ Roasted/ Rice",1
"14696","Banquet Facility","Clams/ Raw",1
"14697","","Canoli/ Unspecified",1
"14698","Unknown","",1
"14699","","",1
"14700","Private Home/Residence","",1
"14701","Fair/Festival","Chicken/ Fried/ French Fries",1
"14702","Private Home/Residence/ Grocery Store","",1
"14703","Fast Food Restaurant","Sandwich/ Chicken",1
"14704","Restaurant","Mozarella/ Pasteurized",1
"14705","Restaurant","",1
"14706","School/College/University","",1
"14707","Fair/Festival","",1
"14708","Banquet Facility","",1
"14709","Fast Food Restaurant","",0
"14710","Restaurant","",1
"14711","Restaurant","",1
"14712","","Milk/ Whole Milk Unpasteurized",1
"14713","Private Home/Residence","",0
"14714","","",1
"14715","","",1
"14716","Catering Service","Chicken Salad",1
"14717","Catering Service","",0
"14718","Banquet Facility","Salads",0
"14719","Catering Service","Gumbo/ Unspecified",0
"14720","Unknown","",1
"14721","Restaurant","",1
"14722","","",1
"14723","","",1
"14724","","",1
"14725","Fast Food Restaurant","",1
"14726","Restaurant","Sandwich/ Turkey/ Cupcakes",0
"14727","Restaurant","",1
"14728","Private Home/Residence","Chicken",1
"14729","Restaurant","Pie/ Sugar Free",0
"14730","","",1
"14731","Catering Service","Peppers/ Bell/ Ranch Dressing/ Celery/ Unspecified",1
"14732","Restaurant","",1
"14733","Nursing Home/Assisted Living Facility","",0
"14734","Nursing Home/Assisted Living Facility","",1
"14735","Restaurant","Chips/ Tortilla",1
"14736","Private Home/Residence","",1
"14737","Private Home/Residence","Pork/ Roasted",1
"14738","Restaurant","",0
"14739","Restaurant","Pastry/ Unspecified",1
"14740","Private Home/Residence","Fish Eggs",0
"14741","Restaurant","",0
"14742","Prison/Jail","Rice/ White",1
"14743","Private Home/Residence","Beef(Fresly Killed Cow)/ Raw And/Or Undercooked",1
"14744","Private Home/Residence","",1
"14745","Camp","",1
"14746","Fast Food Restaurant","",1
"14747","Catering Service","",1
"14748","","",1
"14749","Private Home/Residence","Carnitas/ Unspecified",1
"14750","","",1
"14751","Restaurant","",1
"14752","School/College/University","",0
"14753","","",1
"14754","Banquet Facility","",1
"14755","Catering Service","",1
"14756","","Apple Cider/ Unpasteurized",1
"14757","Restaurant","",1
"14758","Restaurant","Beverages/ Water/ Ice",1
"14759","Restaurant","Caesar Salad",1
"14760","Fast Food Restaurant/ Catering Service","",0
"14761","Restaurant","Sandwich/ Wrap",0
"14762","Grocery Store","Gouda Cheese (Unpasteurized Milk)",1
"14763","","",1
"14764","Private Home/Residence","Biscotti/ Homemade Pudding Cookie",1
"14765","","",1
"14766","Banquet Facility","Warm Rolls & Butter/ Cheesecake With Strawberry",0
"14767","Restaurant","",1
"14768","Catering Service","",1
"14769","","",0
"14770","Private Home/Residence","Cookies/ Grapes/ Chips",1
"14771","Private Home/Residence/ School/College/University","Salami",1
"14772","Private Home/Residence","Milk/ Whole Milk Unpasteurized",1
"14773","Restaurant","Sandwich/ Hoagie",1
"14774","Private Home/Residence","Pork",1
"14775","","Pork",1
"14776","Fast Food Restaurant","",1
"14777","","Smoked Sausage",1
"14778","","Chicken And Rice",1
"14779","Restaurant/ Catering Service","",0
"14780","Banquet Facility","Salads",1
"14781","Catering Service","",1
"14782","Restaurant","Coleslaw",1
"14783","Restaurant/ Private Home/Residence/ Catering Service","",0
"14784","Private Home/Residence","",1
"14785","","Cake",1
"14786","Private Home/Residence/ Banquet Facility/ Catering Service/ Fair/Festival/ Grocery Store","Potato Salad",1
"14787","Restaurant","Sushi",1
"14788","Restaurant","",1
"14789","Restaurant","",0
"14790","Restaurant","",1
"14791","Catering Service","Chicken/ Baked",0
"14792","Restaurant","Various Mexican Food Items",0
"14793","Restaurant","",1
"14794","Fast Food Restaurant","Italian Sub",1
"14795","Catering Service","Cake/ Tiramisu",1
"14796","Banquet Facility","",1
"14797","Restaurant","",0
"14798","Restaurant","",1
"14799","Restaurant","",1
"14800","Fast Food Restaurant","",1
"14801","Private Home/Residence","Turkey",1
"14802","Restaurant","Salads",0
"14803","Restaurant","",1
"14804","","",1
"14805","Fast Food Restaurant","",0
"14806","","Sandwich/ Ham/Cheese",1
"14807","School/College/University","Venison",1
"14808","Fast Food Restaurant","Alfalfa Sprouts",1
"14809","Restaurant","",1
"14810","","Sausage",1
"14811","","Guacamole/ Potato Salad",1
"14812","Catering Service","Vegetable-Based Salads",0
"14813","Private Home/Residence","Fish/ Grouper",1
"14814","","",1
"14815","Restaurant","Sushi/ Unspecified",0
"14816","Private Home/Residence","Turkey",1
"14817","Restaurant","",1
"14818","Banquet Facility","",1
"14819","Restaurant","Sushi/ Unspecified",1
"14820","Prison/Jail","Multiple Foods",1
"14821","Restaurant","Salsa/ Diced Chicken",1
"14822","Restaurant","Sandwich/ Other Specialty",0
"14823","Private Home/Residence","",1
"14824","","",1
"14825","","",1
"14826","","",1
"14827","Restaurant","",0
"14828","School/College/University","",0
"14829","Private Home/Residence","Salmon/ Salted",1
"14830","","",1
"14831","","",1
"14832","Restaurant","Pork/ Roasted",1
"14833","Restaurant","Caesar Salad",1
"14834","Banquet Facility","Potatoes",1
"14835","","",1
"14836","Nursing Home/Assisted Living Facility","Chicken/ Baked",1
"14837","Nursing Home/Assisted Living Facility","",1
"14838","Restaurant","",1
"14839","Restaurant","Spinach Artichoke Dip",1
"14840","Restaurant","",0
"14841","Restaurant","Salad/ Unspecified",0
"14842","Restaurant","Sushi/ Unspecified",0
"14843","Restaurant","",1
"14844","Private Home/Residence","Pancit",1
"14845","Restaurant","",1
"14846","Banquet Facility","Macaroni Salad/ Gravy/ Beef/ Beef/Sliced/ Potatoes",1
"14847","Catering Service","Cake/ Chocolate",1
"14848","Restaurant","",1
"14849","Restaurant","",1
"14850","Catering Service","",1
"14851","","Cake",1
"14852","Private Home/Residence/ Catering Service/ Grocery Store","",1
"14853","Fast Food Restaurant","",1
"14854","Restaurant","",1
"14855","Fast Food Restaurant/ Restaurant","",0
"14856","Restaurant","",1
"14857","Restaurant","Chips And Salsa",1
"14858","Restaurant","",1
"14859","Restaurant","",1
"14860","Grocery Store","",1
"14861","Catering Service","",1
"14862","Private Home/Residence/ Banquet Facility","Broccoli Salad",1
"14863","Restaurant","",1
"14864","","",1
"14865","Catering Service","Fruit",1
"14866","","",0
"14867","Fast Food Restaurant/ Grocery Store","Clover Sprouts",1
"14868","Private Home/Residence","Nuts/ Hazelnuts",1
"14869","Grocery Store","Ground Turkey/ Burger",1
"14870","Restaurant","Alfalfa Sprouts",1
"14871","Restaurant","Guacamole/ Beans/ Unspecified",1
"14872","Restaurant","Chicken Rollup",0
"14873","","",1
"14874","Restaurant","Oysters/ Raw",1
"14875","Restaurant","",1
"14876","Private Home/Residence","Cheese Dip/ Vegetable Dip/ Unspecified",1
"14877","Unknown","",1
"14878","Catering Service","",1
"14879","Restaurant","",0
"14880","Restaurant","",1
"14881","","",0
"14882","Private Home/Residence","Turkey",1
"14883","","Honey Mustard",1
"14884","","",1
"14885","","",1
"14886","","",1
"14887","","",1
"14888","","Milk/ Whole Milk Unpasteurized",1
"14889","Restaurant","Biscuits",1
"14890","Restaurant","",0
"14891","Fast Food Restaurant","",1
"14892","Hospital","",1
"14893","Restaurant","",1
"14894","Restaurant","Oysters/ Raw",0
"14895","Restaurant","",1
"14896","Restaurant","Sandwich/ Submarine",0
"14897","","",1
"14898","Restaurant","Potatoes/ Orange Juice/ Unspecified",1
"14899","Restaurant","Tartar Sauce/ Unspecified",1
"14900","Restaurant","",1
"14901","Grocery Store","Carne Asada",0
"14902","Private Home/Residence","Queso Fresco/ Unpasteurized",1
"14903","Grocery Store","Mixed Fruit",1
"14904","Nursing Home/Assisted Living Facility","",1
"14905","Restaurant","Sandwich/ Unspecified",1
"14906","Catering Service","Rice/ Unspecified",1
"14907","Restaurant","Refried Beans/ Unspecified",0
"14908","","",1
"14909","","",1
"14910","Restaurant","",0
"14911","Restaurant","Shrimp/ Grilled",1
"14912","","",1
"14913","","",1
"14914","Private Home/Residence","",1
"14915","Restaurant","",1
"14916","Catering Service","Salad/ Unspecified/ Lettuce",1
"14917","","",1
"14918","","",1
"14919","Restaurant","",1
"14920","","Raw Milk",0
"14921","Restaurant","",1
"14922","Restaurant","",0
"14923","Fast Food Restaurant/ Private Home/Residence","",0
"14924","Catering Service","",1
"14925","Grocery Store","Deli Meat/ Bologna",1
"14926","Private Home/Residence","Papaya",1
"14927","","",1
"14928","Private Home/Residence","Venison",1
"14929","Restaurant","Pie",1
"14930","Restaurant","",0
"14931","Grocery Store","Chicken/ Roasted",1
"14932","Restaurant","",1
"14933","Restaurant","Salad/ Unspecified",1
"14934","Restaurant","Chicken/ Buffalo Wings/ Celery/ Unspecified/ Blue Cheese Dressing/ Beer",1
"14935","Restaurant","",1
"14936","Private Home/Residence","",1
"14937","Restaurant","",1
"14938","Restaurant","",1
"14939","Restaurant","",1
"14940","","",1
"14941","","",1
"14942","","",1
"14943","Restaurant","",0
"14944","Restaurant","",1
"14945","Restaurant","",1
"14946","Fast Food Restaurant","",0
"14947","Restaurant","Pork/ Sweet And Sour",0
"14948","Banquet Facility","",1
"14949","Restaurant","Coleslaw/ Cake/ Brownie",1
"14950","Fast Food Restaurant","",1
"14951","Restaurant","Hummus",1
"14952","Restaurant","Cilantro/ Unspecified/ Salsa",1
"14953","Fast Food Restaurant","",1
"14954","Restaurant","Coleslaw",1
"14955","Restaurant","",0
"14956","Restaurant","",1
"14957","Restaurant/ Private Home/Residence","",1
"14958","Restaurant","",1
"14959","Fast Food Restaurant","",1
"14960","Fast Food Restaurant","",1
"14961","Nursing Home/Assisted Living Facility","",1
"14962","Fair/Festival","Oysters/ Raw",0
"14963","Office/Indoor Workplace","Juice/ Unspecified",1
"14964","","",1
"14965","Restaurant","",1
"14966","Grocery Store","Sandwich/ Wrap",1
"14967","Restaurant","Chicken/ Bbq",1
"14968","Private Home/Residence/ Grocery Store","Deli Meat/ Multiple/ Bread/ Unspecified",1
"14969","Restaurant","",1
"14970","Restaurant","",1
"14971","Private Home/Residence/ Grocery Store","",1
"14972","Private Home/Residence","",1
"14973","Catering Service","Cocktail Sauce/ Unspecified",1
"14974","Private Home/Residence","Ground Turkey/ Unspecified",1
"14975","","",1
"14976","Unknown","",1
"14977","Restaurant","",0
"14978","Catering Service","",0
"14979","","Sandwich/ Submarine",1
"14980","Private Home/Residence","Chicken",1
"14981","Restaurant","",0
"14982","Private Home/Residence/ Catering Service","",1
"14983","Private Home/Residence","Cantaloupe",1
"14984","","Ground Turkey/ Unspecified",1
"14985","Restaurant/ Banquet Facility","",1
"14986","Restaurant","",1
"14987","Banquet Facility","",0
"14988","Private Home/Residence","Ground Beef/ Hamburger",1
"14989","Nursing Home/Assisted Living Facility","",1
"14990","Private Home/Residence","Asparagus",1
"14991","Restaurant","",1
"14992","Fair/Festival/ Prison/Jail","",1
"14993","Restaurant","Garden Salad",1
"14994","Restaurant","",1
"14995","","",1
"14996","","",1
"14997","Restaurant","",1
"14998","Restaurant","",0
"14999","Banquet Facility","",1
"15000","Restaurant","Chips/ Salsa",1
"15001","Fast Food Restaurant/ Restaurant","",1
"15002","Restaurant","",1
"15003","Restaurant","",1
"15004","Restaurant","",1
"15005","Restaurant","",1
"15006","Catering Service","Green Salad",0
"15007","Restaurant","Refried Beans/ Unspecified",0
"15008","Restaurant","",0
"15009","Hospital","",0
"15010","","",0
"15011","Private Home/Residence","Beef/ Brisket/ Potato/ Mashed",1
"15012","Prison/Jail","",1
"15013","Restaurant","",1
"15014","Fast Food Restaurant","Sandwich/ Unspecified/ Salads",1
"15015","Restaurant","Shredded Lettuce",1
"15016","Restaurant","",1
"15017","Restaurant","Fish/ Tuna",1
"15018","Fast Food Restaurant","",0
"15019","Restaurant","Cake/ Cheese",1
"15020","Grocery Store","",1
"15021","Fast Food Restaurant/ Restaurant/ Restaurant/ Private Home/Residence","Cucumber/ Tomato/ Unspecified",1
"15022","","",1
"15023","Banquet Facility/ Catering Service","",1
"15024","Restaurant","",0
"15025","Restaurant","",1
"15026","Restaurant","",1
"15027","Restaurant","",1
"15028","","",1
"15029","","",1
"15030","","",1
"15031","Religious Facility","Sausage/ Pork",1
"15032","","",1
"15033","","",1
"15034","Private Home/Residence/ Religious Facility","",1
"15035","Restaurant","Artichoke Dip",1
"15036","Fast Food Restaurant","Rice/ Fried Rice",0
"15037","Prison/Jail","Potato/ Scalloped",1
"15038","Private Home/Residence","Boar/ Unspecified",1
"15039","Catering Service","",1
"15040","","Oysters",0
"15041","Restaurant","",1
"15042","Private Home/Residence","Venison",1
"15043","Restaurant/ Catering Service","Hummus",1
"15044","Restaurant","",1
"15045","Private Home/Residence","",1
"15046","Unknown","",0
"15047","Private Home/Residence","Bean Dishes/ Collard Greens/ Chicken And Dumplings/ Taco/ Unspecified/ Apple Crisp/ Dip/ Buffalo Chicken",1
"15048","","",1
"15049","Catering Service","Pizza/ Vegetable",0
"15050","","Milk/ Ice Cream",1
"15051","Fast Food Restaurant","Pizza",1
"15052","","",1
"15053","","Raw Milk",1
"15054","","",1
"15055","Restaurant","",1
"15056","","",1
"15057","Fast Food Restaurant","",1
"15058","Restaurant","",1
"15059","","",1
"15060","","",1
"15061","Restaurant","",0
"15062","Restaurant","",0
"15063","Fast Food Restaurant","Lettuce",1
"15064","Restaurant","",1
"15065","Catering Service","",1
"15066","Fast Food Restaurant/ Private Home/Residence","",1
"15067","Catering Service","",1
"15068","Restaurant","",1
"15069","Restaurant","",1
"15070","Restaurant","",1
"15071","Fair/Festival","",1
"15072","Catering Service","Salsa/ Carnitas/ Unspecified",0
"15073","Restaurant","",1
"15074","Restaurant","",1
"15075","Restaurant","Salads",1
"15076","Restaurant","",1
"15077","Restaurant","Fish/ Mahi Mahi",1
"15078","Private Home/Residence","Fruit Smoothie",1
"15079","Restaurant","Blue Cheese Dressing",0
"15080","Restaurant","Fruit Cup/ Water/ Ice",0
"15081","Banquet Facility","Pineapple/ Unspecified/ Cantaloupe",1
"15082","Private Home/Residence/ Banquet Facility","House Salad/ Cake/ Chocolate",1
"15083","Private Home/Residence","Chicken",1
"15084","","",1
"15085","Restaurant","Enchilada/ Chicken",1
"15086","Catering Service","",1
"15087","Fast Food Restaurant","Multiple Salads",1
"15088","","",1
"15089","","",0
"15090","Restaurant","",1
"15091","Private Home/Residence","Cake/ Chocolate",1
"15092","Restaurant","",1
"15093","Catering Service","Salad/ Greek/ Caesar Salad",1
"15094","Fast Food Restaurant","Clover Sprouts",1
"15095","","",0
"15096","Fast Food Restaurant/ Private Home/Residence/ Catering Service/ Grocery Store","",1
"15097","Fast Food Restaurant","Fried Rice/ Unspecified",0
"15098","Camp","",1
"15099","Restaurant/ Banquet Facility","Fruit",1
"15100","Private Home/Residence","Caesar Salad/ Potato Salad",1
"15101","Private Home/Residence/ Grocery Store/ Nursing Home/Assisted Living Facility/ School/College/University","Liver/ Chicken",1
"15102","","Alfalfa Sprouts",1
"15103","Fast Food Restaurant","Tomatoes",1
"15104","Nursing Home/Assisted Living Facility","",0
"15105","Restaurant","",1
"15106","Banquet Facility","",0
"15107","Restaurant","",1
"15108","Restaurant","Salad/ Unspecified/ Bread/ Unspecified",1
"15109","Unknown","",1
"15110","Banquet Facility","",1
"15111","","Milk/ Whole Milk Unpasteurized/ Milk/ Whole Milk Unpasteurized",1
"15112","Banquet Facility","Salad/ Unspecified",1
"15113","Catering Service","Sandwich/ Deli",0
"15114","Banquet Facility","",1
"15115","Private Home/Residence","Fish/ Baracuda",1
"15116","Private Home/Residence","Fish/ King Mackarel",1
"15117","","",1
"15118","Restaurant","",1
"15119","Private Home/Residence/ School/College/University","",1
"15120","Restaurant","",1
"15121","","",1
"15122","Fast Food Restaurant","",1
"15123","","",1
"15124","","",1
"15125","","",1
"15126","Grocery Store","Sandwich/ Submarine",1
"15127","Grocery Store","",1
"15128","Restaurant","",0
"15129","Restaurant","",0
"15130","Private Home/Residence","",1
"15131","Private Home/Residence/ Office/Indoor Workplace/ Camp","Cockles/ Mussels/ Clams/ Butter",1
"15132","","Milk/ Whole Milk Unpasteurized",1
