"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities"
"18708",2015,"July","California","Fast Food Restaurant","","","Norovirus unknown","","Suspected",2,0,0
"18709",2015,"July","California","Fast Food Restaurant; Restaurant","","","Norovirus unknown","","Suspected",3,0,0
"18710",2015,"July","California","Restaurant","","","","","",4,0,0
"18711",2015,"July","California","Catering Service","Carne Asada","","Norovirus unknown","","Suspected",10,0,0
"18712",2015,"July","California","Restaurant; Banquet Facility","Ice","","Norovirus unknown","","Confirmed",50,1,0
"18713",2015,"July","California","Restaurant","","","Norovirus unknown","","Suspected",2,0,0
"18714",2015,"July","California","Restaurant; Banquet Facility","","","","","",4,0,0
"18715",2015,"July","California","Restaurant","","","Norovirus unknown","","Suspected",8,0,0
"18716",2015,"July","Colorado","Private Home/Residence","Cheesecake; Cake","","Salmonella enterica","Bareilly","Confirmed",14,0,0
"18717",2015,"July","Connecticut","Camp","","","","","",13,0,0
"18718",2015,"July","Connecticut","Nursing Home/Assisted Living Facility","Chicken Tenders","Chicken","Salmonella enterica","Enteritidis","Confirmed",3,1,0
"18719",2015,"July","Florida","Restaurant","","","","","",2,0,0
"18720",2015,"July","Florida","Restaurant","Fish, Amberjack; Fish, Hogfish","","Ciguatoxin","","Confirmed",4,0,0
"18721",2015,"July","Florida","Restaurant","","","Norovirus unknown","","Suspected",2,0,0
"18722",2015,"July","Florida","Restaurant","Salad, Unspecified","Salad","Norovirus genogroup II","GII_4 Sydney (2012)","Confirmed",12,1,0
"18723",2015,"July","Florida","Restaurant","Salad Bar Items","Lettuce","Norovirus unknown","","Suspected",12,0,0
"18724",2015,"July","Georgia","Private Home/Residence; Catering Service; Grocery Store","","","Salmonella enterica","Typhimurium","Confirmed",2,2,0
"18725",2015,"July","Hawaii","Restaurant","Fish, Ahi","Fish, Ahi","Scombroid toxin","","Confirmed",2,0,0
"18726",2015,"July","Hawaii","Grocery Store","Chicken, Rotisserie","","Salmonella enterica","Derby","Confirmed",3,0,0
"18727",2015,"July","Hawaii","Restaurant","Eel, Raw","Egg","","","",2,0,0
"18728",2015,"July","Illinois","Grocery Store","Guacamole","","Norovirus","","Suspected",4,0,0
"18729",2015,"July","Illinois","Prison/Jail","","","Norovirus","","Confirmed; Suspected",178,0,0
"18730",2015,"July","Illinois","Unknown","","","Salmonella enterica","Enteritidis","Confirmed",6,0,0
"18731",2015,"July","Illinois","Restaurant","","","Norovirus","","Suspected",4,0,0
"18732",2015,"July","Illinois","Catering Service","Chicken Breast","Chicken","Shigella; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Salmonella enterica; Salmonella enterica","O157:H7; Typhimurium; Enteritidis","Suspected; Suspected; Confirmed; Suspected; Suspected; Confirmed",10,1,0
"18733",2015,"July","Iowa","","Ice Cream, Homemade","","Salmonella enterica","Enteritidis","Confirmed",6,0,0
"18734",2015,"July","Kansas","Restaurant","","","Salmonella enterica","Infantis","Confirmed",5,2,0
"18735",2015,"July","Kansas","Restaurant","","","","","",5,0,0
"18736",2015,"July","Maryland","Restaurant","Sushi","","Norovirus genogroup II","GII_17 Kawasaki (2014)","Confirmed",4,0,0
"18737",2015,"July","Maryland","Restaurant","Crab, Unspecified","Crab","Escherichia coli, Shiga toxin-producing","O157","Confirmed",9,6,0
"18738",2015,"July","Michigan","Restaurant","","","","","",5,0,0
"18739",2015,"July","Michigan","Camp","Turkey","","Clostridium perfringens","","Suspected",32,0,0
"18740",2015,"July","Michigan","","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",3,3,0
"18741",2015,"July","Minnesota","Fast Food Restaurant","","","Norovirus genogroup I","GI_5","Confirmed",3,0,0
"18742",2015,"July","Minnesota","Private Home/Residence","","","Norovirus genogroup I","GI_5","Suspected",5,0,0
"18743",2015,"July","Minnesota","Private Home/Residence","","","Campylobacter jejuni","","Confirmed",3,0,0
"18744",2015,"July","Minnesota","Private Home/Residence","","","Campylobacter","","Suspected",2,0,0
"18745",2015,"July","Multistate","Restaurant","","","Salmonella enterica","Javiana","Confirmed",37,16,0
"18746",2015,"July","Multistate","","Sprouted Nut Butter","","Salmonella enterica","Java","Confirmed",13,0,0
"18747",2015,"July","Multistate","","Cucumber","","Salmonella enterica","Poona","Confirmed",907,204,6
"18748",2015,"July","Nevada","Prison/Jail","","","Escherichia coli, Shiga toxin-producing","O157:H7","Suspected",3,3,0
"18749",2015,"July","New Jersey","","","","","","",39,0,0
"18750",2015,"July","New York","Restaurant","Meat; Rice","Pork; Rice","Clostridium perfringens","","Confirmed",72,0,0
"18751",2015,"July","New York","Fast Food Restaurant","","","Salmonella enterica","Oranienburg","Confirmed",7,4,0
"18752",2015,"July","New York","Catering Service","Macaroni And Cheese","","Staphylococcus aureus","","Confirmed",45,0,0
"18753",2015,"July","New York","Restaurant","Chicken Livers","","Campylobacter jejuni","","Suspected",2,0,0
"18754",2015,"July","Ohio","","Ice Cream, Homemade","Egg","Salmonella enterica","Enteritidis","Confirmed",9,2,0
"18755",2015,"July","Ohio","Restaurant","Pasta","","Chemical or toxin","","Confirmed",2,0,0
"18756",2015,"July","Ohio","Restaurant; Private Home/Residence","","","Salmonella enterica","I 4,[5],12:i:-","Suspected",2,0,0
"18757",2015,"July","Ohio","Fast Food Restaurant","","","","","",2,0,0
"18758",2015,"July","Oregon","","","","Yersinia","","Confirmed",2,0,0
"18759",2015,"July","Pennsylvania","Private Home/Residence","Fish, Puffer Unspecified","","Puffer fish tetrodotoxin","","Confirmed",5,2,0
"18760",2015,"July","South Carolina","Restaurant","","","Norovirus genogroup II","GII_6","Confirmed",67,0,0
"18761",2015,"July","South Carolina","Religious Facility","Chicken","Chicken","Staphylococcus aureus","","Confirmed",16,1,0
"18762",2015,"July","South Carolina","Catering Service","","","Salmonella enterica","Newport","Confirmed",17,9,0
"18763",2015,"July","Tennessee","Catering Service","","","Salmonella","","Suspected",30,0,0
"18764",2015,"July","Texas","Restaurant","","","Shigella sonnei","","Confirmed",19,0,0
"18765",2015,"July","Utah","Private Home/Residence","Beet Soup","Beets","Clostridium botulinum","","Confirmed",2,2,0
"18766",2015,"July","Virginia","Restaurant","","","Campylobacter","","Suspected",3,0,0
"18767",2015,"July","Washington","Restaurant","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",5,3,0
"18768",2015,"July","Washington","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",3,0,0
"18769",2015,"July","Washington","","Oysters, Raw","","Vibrio parahaemolyticus","Unknown","Suspected",3,0,0
"18770",2015,"July","West Virginia","","","","Salmonella enterica; Salmonella enterica","Panama; Unknown","Confirmed; Confirmed",4,0,0
"18771",2015,"July","Wisconsin","Hospital","","","","","",11,0,0
"18772",2015,"August","Arizona","","","","Salmonella enterica","Saintpaul","Confirmed",2,0,0
"18773",2015,"August","Arizona","","Frog Legs","Frog Legs","Salmonella enterica","Javiana","Confirmed",5,1,0
"18774",2015,"August","California","Restaurant","","","Norovirus unknown","","Suspected",4,0,0
"18775",2015,"August","California","Restaurant","","","Norovirus unknown","","Confirmed",19,0,0
"18776",2015,"August","California","Restaurant","","","","","",2,0,0
"18777",2015,"August","California","Private Home/Residence; Catering Service","","","","","",3,0,0
"18778",2015,"August","California","Restaurant","","","","","",3,0,0
"18779",2015,"August","California","Private Home/Residence","Pork","","Staphylococcus aureus","","Suspected",6,0,0
"18780",2015,"August","California","Restaurant","Fajitas; Ice","","","","",26,0,0
"18781",2015,"August","California","Office/Indoor Workplace","Shrimp Coconut; Vegetables","","Norovirus unknown","","Suspected",26,0,0
"18782",2015,"August","California","Restaurant","","","Norovirus unknown","","Suspected",4,0,0
"18783",2015,"August","California","Restaurant","","","Norovirus unknown","","Confirmed",5,0,0
"18784",2015,"August","California","Banquet Facility","","","Norovirus unknown","","Confirmed",33,0,0
"18785",2015,"August","California","Catering Service","Sushi, Unspecified","","Bacterium","","Suspected",9,0,0
"18786",2015,"August","Colorado","Restaurant","","","","","",6,0,0
"18787",2015,"August","Colorado","Fast Food Restaurant; Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",2,0,0
"18788",2015,"August","Colorado","Fast Food Restaurant","","","Salmonella enterica","Oranienburg","Confirmed",9,0,0
"18789",2015,"August","Colorado","Catering Service","","","Norovirus","","Suspected",7,1,0
"18790",2015,"August","Connecticut","Restaurant Buffet","","","Salmonella enterica","Enteritidis","Confirmed",3,1,0
"18791",2015,"August","Delaware","Catering Service","","","","","",18,NA,NA
"18792",2015,"August","Florida","Restaurant","Ethnic Style, Buffet","Rice, White","Bacillus cereus","","Suspected",6,0,0
"18793",2015,"August","Florida","Catering Service","","","","","",16,0,0
"18794",2015,"August","Florida","Banquet Facility","","","Norovirus genogroup II","GII_2","Confirmed",27,0,0
"18795",2015,"August","Florida","Private Home/Residence","Barracuda","Fish, Baracuda","Ciguatoxin","","Confirmed",2,0,0
"18796",2015,"August","Florida","Private Home/Residence","Fish, Amberjack","Fish, Amberjack","Ciguatoxin","","Confirmed",3,0,0
"18797",2015,"August","Florida","Ship/Boat","Barracuda","","Ciguatoxin","","Confirmed",3,0,0
"18798",2015,"August","Florida","Private Home/Residence","Barracuda","","Ciguatoxin","","Confirmed",3,3,0
"18799",2015,"August","Florida","Private Home/Residence","Fish, Grouper","Fish, Grouper","Ciguatoxin","","Confirmed",2,0,0
"18800",2015,"August","Hawaii","Fast Food Restaurant","Chicken Katsu Plate; Korean Chicken","Chicken; Chicken","Salmonella enterica","Muenchen","Confirmed",3,0,0
"18801",2015,"August","Illinois","Catering Service","Roast Beef With Mushroom Burgundy Sauce","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",46,1,0
"18802",2015,"August","Kansas","Restaurant","","","","","",2,0,0
"18803",2015,"August","Kansas","Private Home/Residence","","","Campylobacter unknown","","Confirmed",14,1,0
"18804",2015,"August","Kansas","Grocery Store","Chocolate Mousse","","","","",3,0,0
"18805",2015,"August","Kansas","Fast Food Restaurant","","","","","",2,0,0
"18806",2015,"August","Kansas","Restaurant Buffet","","","","","",3,0,0
"18807",2015,"August","Kansas","Restaurant","","","","","",2,0,0
"18808",2015,"August","Louisiana","","Bean Dishes","","Clostridium perfringens","","Confirmed",9,0,0
"18809",2015,"August","Maryland","Restaurant","Fettucine Alfredo","","Sapovirus unknown","","Suspected",3,0,0
"18810",2015,"August","Maryland","Restaurant","Chicken Livers","Liver, Chicken","Campylobacter jejuni","","Confirmed",2,0,0
"18811",2015,"August","Maryland","Private Home/Residence","Barracuda","Fish, Baracuda","Ciguatoxin","","Confirmed",2,0,0
"18812",2015,"August","Michigan","Private Home/Residence; Banquet Facility","","","","","",3,0,0
"18813",2015,"August","Minnesota","Restaurant","Guacamole","","Salmonella enterica","Virchow","Confirmed",9,0,0
"18814",2015,"August","Minnesota","Restaurant; Private Home/Residence","Raw Oysters","Oysters, Raw","Vibrio parahaemolyticus","","Confirmed",2,0,0
"18815",2015,"August","Multistate","Fast Food Restaurant","Salsa","Tomato","Salmonella enterica","Newport","Confirmed",119,17,0
"18816",2015,"August","Multistate","Restaurant","Truffle Olive Puree","","Salmonella enterica","Enteritidis","Confirmed",81,2,0
"18817",2015,"August","Multistate","Restaurant; Grocery Store","Tuna Sushi","","Salmonella enterica","Bareilly","Confirmed",8,0,0
"18818",2015,"August","Nevada","Camp","Ice","","Salmonella enterica","Typhimurium","Suspected",4,1,0
"18819",2015,"August","New York","Restaurant; Private Home/Residence","","","","","",29,0,0
"18820",2015,"August","North Carolina","Restaurant","","","Norovirus","","Suspected",18,0,0
"18821",2015,"August","North Dakota","Banquet Facility","","","Norovirus genogroup II","Unknown","Suspected",31,0,0
"18822",2015,"August","Ohio","Restaurant","","","","","",2,0,0
"18823",2015,"August","Ohio","Fast Food Restaurant","","","Staphylococcus","","Suspected",2,0,0
"18824",2015,"August","Ohio","Fast Food Restaurant","","","Shigella sonnei","","Suspected",3,1,0
"18825",2015,"August","Ohio","Restaurant","","","","","",2,0,0
"18826",2015,"August","Ohio","Restaurant","Pastry, Custard-Filled","Egg","Salmonella enterica","Enteritidis","Confirmed",9,1,0
"18827",2015,"August","Oregon","Private Home/Residence; Catering Service","","","Norovirus genogroup II","GII_4 Sydney (2012)","Confirmed",14,0,0
"18828",2015,"August","Oregon","","","","","","",2,0,0
"18829",2015,"August","Rhode Island","Private Home/Residence","Pork, Roasted","Pork","Salmonella enterica; Salmonella enterica","Typhimurium; Typhimurium","Confirmed; Confirmed",20,0,0
"18830",2015,"August","South Carolina","","Pork, Bbq","","Clostridium perfringens","","Suspected",45,0,0
"18831",2015,"August","Tennessee","Religious Facility","","","Norovirus genogroup II","GII_1","Confirmed",8,1,0
"18832",2015,"August","Tennessee","Private Home/Residence; Catering Service","Guacamole; Corn Salsa; Tacos","","Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic","Unknown; Unknown","Suspected; Suspected",90,0,0
"18833",2015,"August","Tennessee","Restaurant","","","","","",10,0,0
"18834",2015,"August","Texas","","Shrimp Cocktail","","Salmonella unknown","","Confirmed",10,0,0
"18835",2015,"August","Texas","Restaurant","Chicken, Rotisserie","","Salmonella enterica","Braenderup","Confirmed",10,0,0
"18836",2015,"August","Utah","Restaurant","","","Clostridium perfringens","","Suspected",8,0,0
"18837",2015,"August","Utah","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",2,0,0
"18838",2015,"August","Utah","","","","","","",20,NA,0
"18839",2015,"August","Virginia","Restaurant; Restaurant Buffet","","","Salmonella enterica","Enteritidis","Confirmed",7,1,0
"18840",2015,"August","Washington","Catering Service; Fair/Festival","","","Escherichia coli, Shiga toxin-producing","O157","Confirmed",13,5,0
"18841",2015,"August","Washington","Grocery Store","Kale, Unspecified; Pineapple Juice,Unpasteurized","","Escherichia coli, Shiga toxin-producing","O121","Confirmed",2,0,0
"18842",2015,"August","Washington","Fast Food Restaurant","Rice, Brown; Salsa; Chicken","","Norovirus genogroup II","GII_6","Confirmed",22,0,0
"18843",2015,"August","Washington","","Frozen Yogurt","","","","",5,0,0
"18844",2015,"August","Washington","Fast Food Restaurant","Chicken And Rice","","Clostridium perfringens","","Suspected",3,0,0
"18845",2015,"August","Washington DC","Office/Indoor Workplace","Fish, Amberjack","","Ciguatoxin","","Suspected",6,NA,NA
"18846",2015,"August","West Virginia","Private Home/Residence","Ham","","Staphylococcus aureus","","Confirmed",31,0,0
"18847",2015,"August","Wyoming","Private Home/Residence","","","Campylobacter jejuni","","Confirmed",6,0,0
"18848",2015,"September","Alabama","Restaurant","","","Salmonella enterica","Subspecies I","Confirmed",9,2,0
"18849",2015,"September","Arizona","Restaurant","","","Salmonella enterica","Javiana","Confirmed",3,0,0
"18850",2015,"September","Arizona","Prison/Jail","","","","","",22,0,0
"18851",2015,"September","Arizona","Prison/Jail","Tossed Salad","Cabbage; Iceberg Lettuce","Salmonella enterica","Enteritidis","Confirmed",252,0,0
"18852",2015,"September","California","Restaurant","","","","","",2,0,0
"18853",2015,"September","California","Restaurant","","","Norovirus unknown","","Suspected",6,0,0
"18854",2015,"September","Colorado","Private Home/Residence","Rice, Spanish; Chili Colorado; Chili Verde","","Clostridium perfringens","","Suspected",20,0,0
"18855",2015,"September","Colorado","Fast Food Restaurant","","","Salmonella enterica","Typhi","Confirmed",3,2,0
"18856",2015,"September","Florida","Private Home/Residence","Fish, Kingfish","Fish, Kingfish","Ciguatoxin","","Confirmed",2,1,0
"18857",2015,"September","Florida","Restaurant","","","Ciguatoxin","","Confirmed",2,0,0
"18858",2015,"September","Florida","","Flavored Drink","Water Based (Eg. Drink Mix)","Chemical or toxin","","Confirmed",7,0,0
"18859",2015,"September","Florida","Private Home/Residence","Fish, Amberjack","Fish, Amberjack","Ciguatoxin","","Confirmed",6,0,0
"18860",2015,"September","Florida","Private Home/Residence","Fish, Baracuda","Fish, Baracuda","Ciguatoxin","","Confirmed",5,0,0
"18861",2015,"September","Florida","Private Home/Residence","Fish, Jack","Fish, Jack","Ciguatoxin","","Confirmed",3,0,0
"18862",2015,"September","Florida","Catering Service","Pork, Roasted; Rice, Spanish","Pork; Peas; Rice, Yellow","","","",15,0,0
"18863",2015,"September","Hawaii","Restaurant","Oysters, Raw","Oysters, Raw","Norovirus genogroup I; Norovirus genogroup II","Unknown; Unknown","Confirmed; Confirmed",10,0,0
"18864",2015,"September","Idaho","Farm/Dairy","Milk, Unpasteurized","","Campylobacter jejuni; Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed; Confirmed",15,3,0
"18865",2015,"September","Illinois","Catering Service","","","Staphylococcus aureus; Clostridium perfringens","","Suspected; Suspected",7,0,0
"18866",2015,"September","Illinois","Catering Service","Pulled Pork","Pork","Clostridium perfringens","","Confirmed",22,0,0
"18867",2015,"September","Illinois","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",9,0,0
"18868",2015,"September","Illinois","Grocery Store","","","Salmonella enterica; Salmonella enterica","Uganda; Newport","Suspected; Confirmed",7,3,0
"18869",2015,"September","Kansas","Restaurant","","","","","",2,0,0
"18870",2015,"September","Kansas","Grocery Store","","","Salmonella enterica","Javiana","Confirmed",2,1,0
"18871",2015,"September","Kansas","Restaurant","","","","","",16,0,0
"18872",2015,"September","Kentucky","School/College/University","","","","","",3,0,0
"18873",2015,"September","Maryland","Private Home/Residence","Fish, Baracuda","Fish, Baracuda","Ciguatoxin","","Confirmed",4,0,0
"18874",2015,"September","Massachusetts","Fast Food Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",12,0,0
"18875",2015,"September","Massachusetts","Private Home/Residence","Ground Beef, Hamburger","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",3,2,0
"18876",2015,"September","Michigan","Restaurant","","","Norovirus","","Suspected",30,0,0
"18877",2015,"September","Minnesota","Restaurant","Goulash, Unspecified","","Clostridium perfringens","","Confirmed",8,0,0
"18878",2015,"September","Minnesota","Banquet Facility","Ground Beef, Unspecified","Ground Beef","Clostridium perfringens","","Suspected",20,0,0
"18879",2015,"September","Minnesota","Restaurant","","","Norovirus genogroup I","GI_2","Suspected",5,0,0
"18880",2015,"September","Minnesota","Restaurant","","","Norovirus genogroup I","","Suspected",4,0,0
"18881",2015,"September","Minnesota","Fast Food Restaurant","","","Escherichia coli, Shiga toxin-producing","O157","Confirmed",7,0,0
"18882",2015,"September","Multistate","","Sushi","","Salmonella enterica","Braenderup","Confirmed",20,4,0
"18883",2015,"September","Nebraska","Restaurant","","","Escherichia coli, Shiga toxin-producing","O26","Confirmed",6,2,0
"18884",2015,"September","Nevada","Fast Food Restaurant","Pizza","","Norovirus genogroup II","Unknown","Suspected",8,0,0
"18885",2015,"September","Nevada","Banquet Facility","Chicken, Liver; Chicken, Unspecified; Fish, Codfish; Fish, Salmon","","Campylobacter jejuni","","Confirmed",3,0,0
"18886",2015,"September","New Jersey","Banquet Facility","","","","","",7,0,0
"18887",2015,"September","Ohio","Private Home/Residence","","","","","",41,0,0
"18888",2015,"September","Ohio","Office/Indoor Workplace","Vietnamese Sandwich (Chicken And Bbq Pork)","","Campylobacter","","Suspected",10,0,0
"18889",2015,"September","Ohio","Fast Food Restaurant","","","Unknown","","Suspected",3,0,0
"18890",2015,"September","Ohio","Restaurant Buffet","Fried Rice, Unspecified","Rice","Bacillus cereus","","Confirmed",3,0,0
"18891",2015,"September","Ohio","Restaurant","","","","","",3,0,0
"18892",2015,"September","Pennsylvania","Restaurant","","","Salmonella enterica","Infantis","Confirmed",5,0,0
"18893",2015,"September","South Carolina","","Yogurt, Unspecified","Yogurt","Clostridium perfringens","","Suspected",12,0,0
"18894",2015,"September","Washington","Fast Food Restaurant; Restaurant","","","","","",2,0,0
"18895",2015,"September","Washington","Restaurant","","","Salmonella enterica","Panama","Confirmed",2,0,0
"18896",2015,"September","Washington DC","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",160,9,0
"18897",2015,"September","Wisconsin","Religious Facility","","","Salmonella enterica","Sandiego","Confirmed",10,0,0
"18898",2015,"September","Wisconsin","School/College/University","Chicken, Grilled","Chicken","Campylobacter jejuni","","Confirmed",46,3,0
"18899",2015,"October","Arizona","Unknown","","","Salmonella enterica","Rubislaw","Confirmed",3,3,0
"18900",2015,"October","Arizona","Unknown","","","Salmonella enterica","Panama","Confirmed",2,0,0
"18901",2015,"October","Arizona","Restaurant","","","Salmonella enterica","Newport","Confirmed",3,1,0
"18902",2015,"October","Arkansas","Restaurant; Catering Service","","","Salmonella enterica","Braenderup","Confirmed",14,0,0
"18903",2015,"October","California","Restaurant; Catering Service","","","Campylobacter jejuni","","Suspected",6,0,0
"18904",2015,"October","California","","Apple Cider, Unspecified","","Escherichia coli, Shiga toxin-producing","O111:NM","Confirmed",15,1,0
"18905",2015,"October","California","Fast Food Restaurant","","","Campylobacter jejuni","","Confirmed",3,0,0
"18906",2015,"October","California","Restaurant","","","Shigella sonnei","","Confirmed",188,49,0
"18907",2015,"October","Colorado","Restaurant","Green Chile","","Clostridium perfringens","","Confirmed",6,0,0
"18908",2015,"October","Colorado","Private Home/Residence","Chili White Chicken","","Clostridium perfringens","","Confirmed",19,0,0
"18909",2015,"October","Colorado","Catering Service","Pizza, Pepperoni; Pizza, Cheese","","Clostridium perfringens","","Suspected",5,0,0
"18910",2015,"October","Colorado","Restaurant","","","Norovirus","","Confirmed",7,0,0
"18911",2015,"October","Connecticut","School/College/University","Sandwich, Unspecified","","Norovirus genogroup I","GI_5","Confirmed",54,0,0
"18912",2015,"October","Connecticut","Hotel/Motel","","","","","",7,0,0
"18913",2015,"October","Florida","Restaurant","","","Staphylococcus aureus","","Suspected",4,0,0
"18914",2015,"October","Florida","Catering Service","","","Norovirus unknown","","Suspected",6,1,0
"18915",2015,"October","Florida","Private Home/Residence","Spaghetti W/Meat Sauce And Spaghetti W/Cheese","","Salmonella enterica","Javiana","Confirmed",18,4,0
"18916",2015,"October","Florida","Restaurant","Chicken, Confit","Chicken; Chili Sauce; Onion; Tomato","Salmonella enterica","Enteritidis","Confirmed",2,0,0
"18917",2015,"October","Florida","Catering Service","","","","","",11,0,0
"18918",2015,"October","Idaho","","Bear, Unspecified","Bear","Trichinella","","Confirmed",6,0,0
"18919",2015,"October","Illinois","Grocery Store","Pork","","Salmonella enterica; Salmonella enterica","Typhimurium; Typhimurium","Confirmed; Suspected",17,6,0
"18920",2015,"October","Illinois","Restaurant","Salad","Lettuce","Norovirus","","Suspected",6,0,0
"18921",2015,"October","Illinois","Restaurant Buffet","Pot Roast","Roast Beef","Unknown","","Suspected",6,1,0
"18922",2015,"October","Illinois","Farm/Dairy","","","Cryptosporidium parvum","IIaA17G2R2","Confirmed",103,NA,NA
"18923",2015,"October","Illinois","Catering Service","","","Staphylococcus aureus","","Suspected",21,0,0
"18924",2015,"October","Iowa","Grocery Store","Ground Beef","","Clostridium perfringens","","Confirmed",57,0,0
"18925",2015,"October","Kentucky","","","","","","",35,1,0
"18926",2015,"October","Maryland","Fast Food Restaurant","","","","","",3,0,0
"18927",2015,"October","Maryland","Restaurant","Salad","","Norovirus genogroup II","GII_1","Confirmed",12,0,0
"18928",2015,"October","Michigan","Banquet Facility","Cheese And Crackers; Fruit; Green Beans, Unspecified","","Norovirus genogroup I","GI_4","Confirmed",170,1,0
"18929",2015,"October","Michigan","","Apple Cider, Unpasteurized","Apple","Escherichia coli, Shiga toxin-producing","O45","Confirmed",2,0,0
"18930",2015,"October","Minnesota","Restaurant","","","Norovirus genogroup II","GII_3 ","Confirmed",9,0,0
"18931",2015,"October","Minnesota","Restaurant","","","Escherichia coli, Enteropathogenic","","Confirmed",30,0,0
"18932",2015,"October","Minnesota","Fast Food Restaurant","","","Norovirus genogroup I","","Confirmed",26,0,0
"18933",2015,"October","Minnesota","Farm/Dairy","Apple Cider, Unpasteurized","","Escherichia coli, Shiga toxin-producing","O157","Confirmed",2,1,0
"18934",2015,"October","Minnesota","Private Home/Residence","Beef","Beef","Escherichia coli, Shiga toxin-producing","O157","Confirmed",3,0,0
"18935",2015,"October","Missouri","","","","Escherichia coli, Enteropathogenic","O157","Suspected",6,0,0
"18936",2015,"October","Multistate","","Pre-Packaged Salad","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",5,3,0
"18937",2015,"October","Multistate","Restaurant","","","Escherichia coli, Shiga toxin-producing","O26","Confirmed",53,21,0
"18938",2015,"October","Multistate","Grocery Store","Chicken Salad","Celery; Onion","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",19,3,0
"18939",2015,"October","Multistate","Restaurant","","","Escherichia coli, Shiga toxin-producing","O103","Confirmed",4,0,0
"18940",2015,"October","Nebraska","Banquet Facility","Chicken And Noodles","Chicken","Clostridium perfringens","","Confirmed",22,0,0
"18941",2015,"October","Nevada","","Chocolate Mousse","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",25,11,0
"18942",2015,"October","New Mexico","Restaurant; Catering Service","","","Norovirus","","Suspected",19,0,0
"18943",2015,"October","New York","Restaurant","","","","","",5,0,0
"18944",2015,"October","Ohio","Restaurant","","","","","",6,0,0
"18945",2015,"October","Ohio","Restaurant","Honey Mustard Carrot And Cauliflower Salad","","Chemical or toxin","","Confirmed",13,0,0
"18946",2015,"October","Ohio","Fast Food Restaurant","","","Norovirus","","Suspected",2,0,0
"18947",2015,"October","Ohio","Unknown","","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",2,1,0
"18948",2015,"October","Oregon","Catering Service","","","Salmonella enterica","Enteritidis","Confirmed",21,0,0
"18949",2015,"October","Pennsylvania","Restaurant","Gravy, Sausage","","","","",3,0,0
"18950",2015,"October","South Dakota","Banquet Facility","","","","","",18,0,0
"18951",2015,"October","Tennessee","Catering Service","","","","","",20,0,0
"18952",2015,"October","Texas","Private Home/Residence","","","Salmonella enterica","Group C1","Suspected",5,0,0
"18953",2015,"October","Texas","Restaurant Buffet","","","Norovirus genogroup II","","Confirmed",34,0,0
"18954",2015,"October","Texas","","Turkey; Stuffing/Dressing","","Salmonella enterica","Norwich","Confirmed",48,3,0
"18955",2015,"October","Utah","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",2,0,0
"18956",2015,"October","Utah","","Raw Milk","","Salmonella enterica","Newport","Confirmed",2,0,0
"18957",2015,"October","Virginia","Catering Service; Fair/Festival","Pork","Pork","Clostridium perfringens","","Confirmed",121,0,0
"18958",2015,"October","Virginia","Restaurant","Chicken, Grilled; Chicken, Blackened","Chicken; Chicken","Salmonella enterica","Enteritidis","Confirmed",10,1,0
"18959",2015,"October","Washington","Restaurant","","","Norovirus unknown","","Suspected",8,0,0
"18960",2015,"October","Wisconsin","Restaurant","Fish, Amberjack","Fish, Amberjack","Ciguatoxin","","Confirmed",7,2,0
"18961",2015,"October","Wyoming","Prison/Jail","Tortilla Chips","","","","",79,NA,0
"18962",2015,"November","Arizona","Restaurant","","","","","",3,0,0
"18963",2015,"November","Arizona","Catering Service","","","Norovirus genogroup II","","Suspected",12,0,0
"18964",2015,"November","California","Banquet Facility","","","Norovirus unknown","","Suspected",14,0,0
"18965",2015,"November","California","Restaurant","Salsa","","Shigella sonnei","","Confirmed",19,2,0
"18966",2015,"November","California","Restaurant","","","","","",5,0,0
"18967",2015,"November","California","Private Home/Residence; Catering Service","Beef, Unspecified","Beef","Norovirus unknown","","Confirmed",24,0,0
"18968",2015,"November","California","Restaurant","","","","","",2,0,0
"18969",2015,"November","California","Restaurant","","","Norovirus unknown","","Confirmed",3,0,0
"18970",2015,"November","California","Catering Service; Grocery Store","Rice","","Norovirus unknown","","Suspected",16,1,0
"18971",2015,"November","California","Restaurant","","","Norovirus unknown","","Suspected",8,0,0
"18972",2015,"November","California","Banquet Facility","","","Norovirus unknown","","Confirmed",60,0,0
