"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities","location","food","species"
"15502",2011,"October","Florida","Restaurant","","","","","",7,NA,NA,"1","NA","NA"
"15503",2011,"October","Florida","Catering Service","Turkey, Smoked","","","","",22,0,0,"5","787","NA"
"15504",2011,"October","Georgia","Prison/Jail","","","Salmonella enterica","Heidelberg","Confirmed",35,1,0,"14","NA","3"
"15505",2011,"October","Idaho","Restaurant","","","Norovirus genogroup II","","Confirmed",11,0,0,"1","NA","19"
"15506",2011,"October","Illinois","Grocery Store","Birria; Barbacoa","","","","",48,0,0,"4","2640","NA"
"15507",2011,"October","Illinois","","","","Norovirus genogroup II","","Suspected",4,0,0,"NA","NA","19"
"15508",2011,"October","Illinois","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15509",2011,"October","Indiana","","","","","","",3,2,0,"NA","NA","NA"
"15510",2011,"October","Indiana","","","","","","",3,NA,0,"NA","NA","NA"
"15511",2011,"October","Iowa","Private Home/Residence","","","Salmonella enterica","Lagos","Confirmed",7,0,0,"3","NA","3"
"15512",2011,"October","Kansas","Grocery Store","","","Norovirus genogroup II","","Confirmed",32,0,0,"4","NA","19"
"15513",2011,"October","Maryland","Banquet Facility; Catering Service","","","","","",3,0,0,"91","NA","NA"
"15514",2011,"October","Maryland","Banquet Facility; Catering Service","","","Campylobacter jejuni","","Confirmed",3,1,0,"91","NA","29"
"15515",2011,"October","Massachusetts","","Oysters, Raw","","Campylobacter other; Vibrio other; Vibrio cholerae","Other","Confirmed; Confirmed; Confirmed",4,1,0,"NA","117","150"
"15516",2011,"October","Michigan","Banquet Facility","Tomatoes","Tomato","","","",33,1,0,"54","1950","NA"
"15517",2011,"October","Minnesota","","Apple Cider, Unpasteurized","Apple","Escherichia coli, Shiga toxin-producing; Cryptosporidium parvum","O111:NM","Confirmed; Confirmed",14,0,0,"NA","701","99"
"15518",2011,"October","Multistate","Grocery Store; School/College/University","Romaine Lettuce, Unspecified","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",60,35,0,"136","651","24"
"15519",2011,"October","Multistate","Private Home/Residence","Ground Beef","Ground Beef","Salmonella enterica","Typhimurium var Cope","Confirmed",20,8,0,"3","1464","3"
"15520",2011,"October","Multistate","Private Home/Residence","Lettuce","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",26,5,0,"3","2130","24"
"15521",2011,"October","Multistate","Fast Food Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",70,21,0,"112","NA","3"
"15522",2011,"October","Multistate","Banquet Facility","Blue-Veined Cheese, Unpasteurized","","Listeria monocytogenes","","Confirmed",15,1,1,"54","2641","38"
"15523",2011,"October","Nebraska","","","","","","",9,0,0,"NA","NA","NA"
"15524",2011,"October","Nevada","","Alcohol; Water","Lemon; Lime; Lemon; Lime","Norovirus genogroup II","GII_4 Apeldoorn (2008)","Confirmed",8,0,0,"NA","2642","19"
"15525",2011,"October","New Hampshire","Restaurant","Ice Cream, Homemade","","Norovirus genogroup II","","Suspected",15,0,0,"1","347","19"
"15526",2011,"October","New Jersey","Private Home/Residence","Mushrooms","","Mycotoxins","","Confirmed",2,1,0,"3","1915","32"
"15527",2011,"October","New York","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15528",2011,"October","Ohio","Restaurant; Grocery Store","","","","","",20,0,0,"8","NA","NA"
"15529",2011,"October","Ohio","Fast Food Restaurant","Tuna Salad","Tuna","Histamine","","Confirmed",2,0,0,"112","609","58"
"15530",2011,"October","Ohio","","Apple Cider, Unpasteurized","","Cryptosporidium unknown","","Confirmed",4,0,0,"NA","701","117"
"15531",2011,"October","Ohio","Restaurant","","","","","",8,0,0,"1","NA","NA"
"15532",2011,"October","Ohio","","","","","","",3,0,0,"NA","NA","NA"
"15533",2011,"October","Ohio","Private Home/Residence","","","Salmonella enterica; Campylobacter unknown","Oranienburg","Confirmed; Suspected",4,2,0,"3","NA","87"
"15534",2011,"October","Oklahoma","Restaurant","Pizza","","Norovirus genogroup II","","Confirmed",60,0,0,"1","1867","19"
"15535",2011,"October","Oregon","Restaurant","Pasta Salad","","Norovirus genogroup II","","Confirmed",28,0,0,"1","139","19"
"15536",2011,"October","Pennsylvania","Private Home/Residence; Grocery Store","","","","","",12,0,0,"18","NA","NA"
"15537",2011,"October","Rhode Island","Restaurant","","","","","",6,0,0,"1","NA","NA"
"15538",2011,"October","Tennessee","Restaurant","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Suspected",6,NA,NA,"1","NA","19"
"15539",2011,"October","Tennessee","","Chicken Dishes","","","","",3,NA,NA,"NA","1894","NA"
"15540",2011,"October","Texas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15541",2011,"October","Texas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15542",2011,"October","Texas","","","","","","",2,0,0,"NA","NA","NA"
"15543",2011,"October","Washington","Restaurant","Oysters, Raw","","Vibrio parahaemolyticus","","Confirmed",3,0,0,"1","117","11"
"15544",2011,"October","Washington","Restaurant","","","Norovirus","","Suspected",11,0,0,"1","NA","126"
"15545",2011,"October","Washington","Office/Indoor Workplace","","","Norovirus","","Suspected",4,0,0,"13","NA","126"
"15546",2011,"October","Washington","Restaurant","Beef","","Chemical or toxin","","Suspected",3,0,0,"1","2424","28"
"15547",2011,"October","Wisconsin","Catering Service","","","Norovirus genogroup I","","Suspected",12,0,0,"5","NA","7"
"15548",2011,"October","Wisconsin","Nursing Home/Assisted Living Facility","","","Norovirus unknown","","Confirmed",24,0,0,"10","NA","20"
"15549",2011,"October","Wisconsin","Restaurant","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",4,1,0,"1","NA","24"
"15550",2011,"November","Arizona","Catering Service","Stuffing/Gravy; Mashed Potato/Gravy","","Clostridium perfringens","","Suspected",45,0,0,"5","2643","6"
"15551",2011,"November","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",9,0,0,"1","NA","19"
"15552",2011,"November","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",2,0,0,"1","NA","19"
"15553",2011,"November","Arizona","Restaurant","","","","","",10,0,0,"1","NA","NA"
"15554",2011,"November","Arizona","","","","Norovirus genogroup II","","Suspected",2,0,0,"NA","NA","19"
"15555",2011,"November","California","Restaurant","","","Norovirus unknown","","Suspected",3,0,0,"1","NA","20"
"15556",2011,"November","California","Fast Food Restaurant","","","Norovirus unknown","","Suspected",9,0,0,"112","NA","20"
"15557",2011,"November","California","Restaurant","Tuna Burger","Tuna","Scombroid toxin","","Confirmed",5,1,0,"1","265","2"
"15558",2011,"November","Connecticut","Private Home/Residence","Ham","","Staphylococcus aureus","","Confirmed",7,0,0,"3","2344","8"
"15559",2011,"November","Connecticut","Office/Indoor Workplace; Hospital","Turkey, Roasted","","","","",14,0,0,"49","725","NA"
"15560",2011,"November","Georgia","Restaurant; Catering Service","Turkey, Smoked; Turkey, Bbq; Turkey, Other","","Salmonella enterica","Infantis","Confirmed",54,3,0,"6","2644","3"
"15561",2011,"November","Hawaii","Fast Food Restaurant","Fish, Ahi","","Scombroid toxin","","Confirmed",2,0,0,"112","3","2"
"15562",2011,"November","Illinois","Restaurant","","","","","",10,0,0,"1","NA","NA"
"15563",2011,"November","Illinois","","Cake, Black And White, With Filling And Icing","","Staphylococcus aureus","","Confirmed",6,0,0,"NA","2645","8"
"15564",2011,"November","Illinois","Restaurant","","","","","",7,0,0,"1","NA","NA"
"15565",2011,"November","Illinois","Restaurant","","","Norovirus genogroup II","","Confirmed",14,1,0,"1","NA","19"
"15566",2011,"November","Illinois","Private Home/Residence","","","Norovirus genogroup II","","Suspected",12,0,0,"3","NA","19"
"15567",2011,"November","Illinois","Restaurant","","","","","",9,0,0,"1","NA","NA"
"15568",2011,"November","Illinois","Restaurant","","","","","",9,0,0,"1","NA","NA"
"15569",2011,"November","Kansas","Fast Food Restaurant","","","","","",3,0,0,"112","NA","NA"
"15570",2011,"November","Kentucky","","","","Shigella sonnei","","Confirmed",8,0,0,"NA","NA","15"
"15571",2011,"November","Maryland","Private Home/Residence","","","","","",6,0,0,"3","NA","NA"
"15572",2011,"November","Massachusetts","","","","Salmonella enterica","Braenderup","Confirmed",3,2,NA,"NA","NA","3"
"15573",2011,"November","Massachusetts","School/College/University","Sushi, Unspecified","","Scombroid toxin","","Suspected",5,0,0,"7","135","2"
"15574",2011,"November","Michigan","Fast Food Restaurant","","","","","",6,0,0,"112","NA","NA"
"15575",2011,"November","Minnesota","Restaurant","Multiple Foods","","Norovirus genogroup II","","Suspected",7,0,0,"1","37","19"
"15576",2011,"November","Minnesota","Banquet Facility","Fruit Salad","","Norovirus genogroup II","","Suspected",10,0,0,"54","195","19"
"15577",2011,"November","Minnesota","Restaurant","","","Norovirus genogroup II","","Suspected",8,0,0,"1","NA","19"
"15578",2011,"November","Minnesota","Restaurant","Cheese, Unspecified; Lettuce","Cheese, Unspecified; Lettuce","Norovirus","","Suspected",6,0,0,"1","2646","126"
"15579",2011,"November","Mississippi","Restaurant","","","Salmonella enterica","Typhimurium","Confirmed",158,36,0,"1","NA","3"
"15580",2011,"November","Missouri","Catering Service","Green Beans; Pasta, Unspecified","Green Beans","","","",23,0,0,"5","2647","NA"
"15581",2011,"November","New Mexico","","","","","","",21,0,0,"NA","NA","NA"
"15582",2011,"November","New York","Restaurant","","","Norovirus genogroup II","","Confirmed",19,0,0,"1","NA","19"
"15583",2011,"November","New York","Restaurant","Fish, Grouper","Fish, Grouper","Ciguatoxin","","Confirmed",3,0,0,"1","1856","12"
"15584",2011,"November","New York","Restaurant","Soup, Clam Chowder","Clams","Scombroid toxin","","Confirmed",2,0,0,"1","587","2"
"15585",2011,"November","New York","Restaurant","Beans, Black","","","","",5,0,0,"1","2648","NA"
"15586",2011,"November","New York","Restaurant","","","Norovirus genogroup II","","Suspected",38,0,0,"1","NA","19"
"15587",2011,"November","New York","Private Home/Residence","Buffalo Fish","","Chemical or toxin","","Confirmed",2,2,0,"3","2649","28"
"15588",2011,"November","North Dakota","Prison/Jail","","","Clostridium perfringens","","Confirmed",88,0,0,"14","NA","6"
"15589",2011,"November","North Dakota","Banquet Facility","","","Clostridium perfringens","","Suspected",23,0,0,"54","NA","6"
"15590",2011,"November","Ohio","Private Home/Residence; Religious Facility","Turkey, Roasted","Turkey","Clostridium perfringens","","Confirmed",101,0,0,"17","725","6"
"15591",2011,"November","Ohio","Restaurant","","","","","",4,0,0,"1","NA","NA"
"15592",2011,"November","Oregon","","","","Norovirus genogroup II","","Confirmed",10,0,0,"NA","NA","19"
"15593",2011,"November","Pennsylvania","","","","","","",6,0,0,"NA","NA","NA"
"15594",2011,"November","Pennsylvania","Restaurant","Oysters, Raw","Oysters","Norovirus genogroup I","","Suspected",9,0,0,"1","117","7"
"15595",2011,"November","South Carolina","Private Home/Residence","Oysters, Steamed","","Vibrio parahaemolyticus","","Suspected",3,0,0,"3","2650","11"
"15596",2011,"November","Tennessee","Fast Food Restaurant","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",23,0,0,"112","NA","19"
"15597",2011,"November","Tennessee","Restaurant","","","","","",17,0,0,"1","NA","NA"
"15598",2011,"November","Texas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15599",2011,"November","Virginia","Private Home/Residence","Turkey; Stuffing, Unspecified","Turkey; Turkey","Campylobacter unknown","","Suspected",8,1,0,"3","2651","10"
"15600",2011,"November","Wisconsin","Private Home/Residence","","","","","",18,1,0,"3","NA","NA"
"15601",2011,"December","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",5,0,0,"1","NA","19"
"15602",2011,"December","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",5,0,0,"1","NA","19"
"15603",2011,"December","Arizona","Fast Food Restaurant","","","","","",4,0,0,"112","NA","NA"
"15604",2011,"December","California","Restaurant","Ham, Other; Turkey, Roasted","Ham; Turkey","Bacillus cereus; Staphylococcus aureus","","Suspected; Suspected",14,0,0,"1","2652","51"
"15605",2011,"December","California","Restaurant","Ham, Other; Gravy","","Staphylococcus aureus; Norovirus unknown","","Suspected; Suspected",49,0,0,"1","2653","147"
"15606",2011,"December","California","Banquet Facility","Bread, Unspecified","","","","",11,0,0,"54","409","NA"
"15607",2011,"December","California","Restaurant","","","","","",8,0,0,"1","NA","NA"
"15608",2011,"December","California","Restaurant","Potato, Mashed","","","","",12,0,0,"1","243","NA"
"15609",2011,"December","California","Restaurant","","","Norovirus unknown","","Suspected",6,0,0,"1","NA","20"
"15610",2011,"December","California","Private Home/Residence","Fish, Roe","","Chemical or toxin","","Suspected",4,0,0,"3","2654","28"
"15611",2011,"December","California","Restaurant; Private Home/Residence","Oysters, Raw","","Norovirus unknown","","Suspected",17,0,0,"9","117","20"
"15612",2011,"December","California","Restaurant","","","","","",4,0,0,"1","NA","NA"
"15613",2011,"December","California","Restaurant","","","","","",24,0,0,"1","NA","NA"
"15614",2011,"December","Colorado","Nursing Home/Assisted Living Facility","","","Norovirus unknown","","Confirmed",87,1,0,"10","NA","20"
"15615",2011,"December","Colorado","Restaurant","","","Norovirus unknown","","Confirmed",6,0,0,"1","NA","20"
"15616",2011,"December","Connecticut","Restaurant","","","Norovirus genogroup II","","Confirmed",7,0,0,"1","NA","19"
"15617",2011,"December","Connecticut","Restaurant","Salads","","Norovirus genogroup II","","Suspected",4,0,0,"1","2009","19"
"15618",2011,"December","Florida","Restaurant","Tuna Burger","Yellowfin Tuna","Scombroid toxin","","Confirmed",2,0,0,"1","265","2"
"15619",2011,"December","Florida","","","","Norovirus genogroup II","","Confirmed",18,0,0,"NA","NA","19"
"15620",2011,"December","Florida","Catering Service","Pork, Roasted; Yucca; Rice And Beans","","","","",8,0,0,"5","2655","NA"
"15621",2011,"December","Florida","Private Home/Residence","Fish, Baracuda","","Ciguatoxin","","Confirmed",7,0,0,"3","208","12"
"15622",2011,"December","Georgia","Restaurant","","","Norovirus genogroup II","","Confirmed",32,0,0,"1","NA","19"
"15623",2011,"December","Illinois","Banquet Facility","","","Norovirus genogroup II","","Confirmed",33,2,0,"54","NA","19"
"15624",2011,"December","Illinois","","Cabbage","Cabbage","","","",20,0,0,"NA","2656","NA"
"15625",2011,"December","Illinois","Restaurant","","","Norovirus genogroup II","","Suspected",30,1,0,"1","NA","19"
"15626",2011,"December","Illinois","Restaurant","","","Norovirus genogroup II","","Confirmed",11,0,0,"1","NA","19"
"15627",2011,"December","Illinois","Fast Food Restaurant","","","Norovirus genogroup II","","Suspected",6,1,0,"112","NA","19"
"15628",2011,"December","Illinois","Restaurant","","","Norovirus genogroup II","","Confirmed",17,0,0,"1","NA","19"
"15629",2011,"December","Illinois","Restaurant","","","","","",11,0,0,"1","NA","NA"
"15630",2011,"December","Iowa","","","","Clostridium perfringens","","Confirmed",21,0,0,"NA","NA","6"
"15631",2011,"December","Kansas","Restaurant","","","","","",4,0,0,"1","NA","NA"
"15632",2011,"December","Kansas","Restaurant","","","","","",4,0,0,"1","NA","NA"
"15633",2011,"December","Kansas","","Milk","Milk","Campylobacter jejuni","","Confirmed",18,0,0,"NA","2629","29"
"15634",2011,"December","Kentucky","Catering Service","","","Bacillus cereus","","Confirmed",45,0,0,"5","NA","9"
"15635",2011,"December","Massachusetts","Fast Food Restaurant","Sandwich, Turkey; Grilled Chicken Salad","","","","",12,0,0,"112","2657","NA"
"15636",2011,"December","Massachusetts","Fast Food Restaurant","Submarine Sandwich","","","","",38,2,0,"112","2658","NA"
"15637",2011,"December","Michigan","Catering Service; Grocery Store","Focaccia; Cheese","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",25,0,0,"35","2659","19"
"15638",2011,"December","Michigan","Catering Service","Macaroni And Cheese","","","","",100,1,0,"5","168","NA"
"15639",2011,"December","Michigan","Restaurant","","","","","",3,0,0,"1","NA","NA"
"15640",2011,"December","Michigan","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15641",2011,"December","Michigan","Restaurant","","","","","",3,0,0,"1","NA","NA"
"15642",2011,"December","Michigan","Restaurant","Pizza, Tostada; Sandwich, Submarine","Lettuce; Lettuce","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",22,4,0,"1","2660","24"
"15643",2011,"December","Minnesota","Restaurant","Rice, Unspecified","Rice","Bacterium","","Suspected",10,0,0,"1","71","22"
"15644",2011,"December","Minnesota","Banquet Facility","","","Norovirus genogroup II","","Confirmed",62,0,0,"54","NA","19"
"15645",2011,"December","Minnesota","Restaurant","Sandwich, Ham","","Escherichia coli, Enteroaggregative","","Confirmed",12,0,0,"1","224","151"
"15646",2011,"December","Minnesota","Restaurant","","","Norovirus genogroup II","","Suspected",15,0,0,"1","NA","19"
"15647",2011,"December","Minnesota","Restaurant","","","Norovirus genogroup II","","Suspected",7,0,0,"1","NA","19"
"15648",2011,"December","Minnesota","Restaurant","","","Norovirus genogroup II","","Confirmed",14,0,0,"1","NA","19"
"15649",2011,"December","Minnesota","Restaurant","","","Norovirus genogroup II","","Confirmed",20,0,0,"1","NA","19"
"15650",2011,"December","Minnesota","Camp","","","Norovirus","","Suspected",18,0,0,"11","NA","126"
"15651",2011,"December","Missouri","Private Home/Residence","","","","","",35,2,0,"3","NA","NA"
"15652",2011,"December","Multistate","Fast Food Restaurant","Clover Sprouts","","Escherichia coli, Shiga toxin-producing","O26","Confirmed",29,7,0,"112","458","24"
"15653",2011,"December","Nevada","Fast Food Restaurant","","","Norovirus genogroup II","","Confirmed",4,0,0,"112","NA","19"
"15654",2011,"December","Nevada","","Ham","Ham","Clostridium perfringens","","Confirmed",21,0,0,"NA","2344","6"
"15655",2011,"December","New Hampshire","Restaurant","","","Norovirus genogroup II","","Suspected",4,0,0,"1","NA","19"
"15656",2011,"December","New Hampshire","Restaurant","Salads","","","","",8,0,0,"1","2009","NA"
"15657",2011,"December","New Jersey","Restaurant","","","Norovirus genogroup II","","Suspected",30,0,0,"1","NA","19"
"15658",2011,"December","New York","Restaurant","","","Norovirus genogroup II","","Confirmed",13,0,0,"1","NA","19"
"15659",2011,"December","New York","Restaurant","Steak, Prime Rib","Beef","Clostridium perfringens","","Suspected",17,0,0,"1","284","6"
"15660",2011,"December","New York","Catering Service","","","","","",15,0,0,"5","NA","NA"
"15661",2011,"December","New York","Restaurant","","","Norovirus genogroup II","","Confirmed",10,0,0,"1","NA","19"
"15662",2011,"December","New York","Restaurant","Lamb, Other; Kabobs, Chicken","","","","",11,0,0,"1","2661","NA"
"15663",2011,"December","New York","Fast Food Restaurant","Roast Beef; Lettuce","Roast Beef; Lettuce","Salmonella enterica","Hartford","Confirmed",5,5,0,"112","2662","3"
"15664",2011,"December","New York","Fast Food Restaurant","Chicken, Buffalo Wings","Chicken","","","",11,0,0,"112","64","NA"
"15665",2011,"December","North Carolina","","","","","","",60,1,1,"NA","NA","NA"
"15666",2011,"December","North Carolina","","","","Salmonella enterica","Enteritidis","Confirmed",8,0,0,"NA","NA","3"
"15667",2011,"December","Ohio","","","","","","",21,0,0,"NA","NA","NA"
"15668",2011,"December","Ohio","","Potato Salad","","","","",2,0,0,"NA","360","NA"
"15669",2011,"December","Ohio","Restaurant","Sandwich, Submarine","","Norovirus genogroup I","GI_6","Confirmed",11,0,0,"1","138","7"
"15670",2011,"December","Ohio","Unknown","","","Campylobacter other; Norovirus genogroup II","","Suspected; Suspected",3,0,0,"20","NA","152"
"15671",2011,"December","Ohio","Catering Service","","","","","",16,0,0,"5","NA","NA"
"15672",2011,"December","Ohio","Restaurant; Private Home/Residence","Shrimp","","","","",10,0,0,"9","1991","NA"
"15673",2011,"December","Ohio","","","","Salmonella enterica","Enteritidis","Suspected",5,1,0,"NA","NA","3"
"15674",2011,"December","Ohio","Private Home/Residence","Oysters, Raw","","","","",2,0,0,"3","117","NA"
"15675",2011,"December","Ohio","Restaurant","","","Campylobacter unknown","","Suspected",2,0,0,"1","NA","10"
"15676",2011,"December","Ohio","Private Home/Residence","Turkey, Roasted","Turkey","Clostridium perfringens","","Confirmed",10,0,0,"3","725","6"
"15677",2011,"December","Oregon","Private Home/Residence","","","Norovirus genogroup II","","Confirmed",8,1,0,"3","NA","19"
"15678",2011,"December","Oregon","Banquet Facility","","","Norovirus genogroup II","","Confirmed",9,0,0,"54","NA","19"
"15679",2011,"December","Oregon","Restaurant","Menu Items W/ Lettuce","Lettuce","Norovirus genogroup II","","Confirmed",9,0,0,"1","2663","19"
"15680",2011,"December","Oregon","Private Home/Residence","","","Norovirus genogroup II","","Confirmed",10,0,0,"3","NA","19"
"15681",2011,"December","Oregon","","","","Norovirus genogroup II","","Confirmed",4,NA,NA,"NA","NA","19"
"15682",2011,"December","Puerto Rico","","Doughnuts","","","","",24,0,0,"NA","2664","NA"
"15683",2011,"December","Rhode Island","","","","","","",48,0,0,"NA","NA","NA"
"15684",2011,"December","Rhode Island","Banquet Facility","Beef, Steamship Round","Beef","","","",22,0,0,"54","2665","NA"
"15685",2011,"December","Tennessee","Restaurant","","","Norovirus genogroup II","","Suspected",7,0,0,"1","NA","19"
"15686",2011,"December","Virginia","","","","","","",40,NA,NA,"NA","NA","NA"
"15687",2011,"December","Virginia","Restaurant","Fried Rice, Unspecified; Egg Rolls","","","","",2,0,0,"1","2666","NA"
"15688",2011,"December","Washington","Restaurant","","","Norovirus","","Suspected",18,0,0,"1","NA","126"
"15689",2011,"December","Washington","Catering Service","","","Norovirus","","Suspected",22,0,0,"5","NA","126"
"15690",2011,"December","Wisconsin","Nursing Home/Assisted Living Facility","","","Norovirus genogroup II","","Confirmed",33,0,0,"10","NA","19"
"15691",2011,"December","Wisconsin","Nursing Home/Assisted Living Facility","Fruit Punch, Unspecified","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",14,1,0,"10","395","19"
"15692",2011,"December","Wyoming","Private Home/Residence","","","Norovirus genogroup II","","Suspected",20,0,0,"3","NA","19"
"15693",2011,"December","Wyoming","Banquet Facility","","","","","",20,0,0,"54","NA","NA"
"15694",2012,"January","Arizona","Fast Food Restaurant","","","","","",6,0,0,"112","NA","NA"
"15695",2012,"January","Arizona","Restaurant","","","Norovirus genogroup II","","Suspected",7,0,0,"1","NA","19"
"15696",2012,"January","California","Fast Food Restaurant","Pizza, Meat And Vegetable","","","","",3,0,0,"112","219","NA"
"15697",2012,"January","California","Restaurant; Private Home/Residence","","","Norovirus unknown","","Suspected",8,0,0,"9","NA","20"
"15698",2012,"January","California","Private Home/Residence; Catering Service; Office/Indoor Workplace","","","","","",10,0,0,"137","NA","NA"
"15699",2012,"January","California","Banquet Facility","","","Norovirus unknown","","Suspected",7,0,0,"54","NA","20"
"15700",2012,"January","California","","","","Norovirus unknown","","Confirmed",3,0,0,"NA","NA","20"
"15701",2012,"January","California","Unknown","","","Norovirus genogroup II","GII_1","Confirmed",3,0,0,"20","NA","19"
"15702",2012,"January","California","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15703",2012,"January","California","Restaurant","Lettuce Based Salads","","Norovirus genogroup II","","Confirmed",21,1,0,"1","1982","19"
"15704",2012,"January","California","Restaurant","","","Salmonella enterica","Typhimurium","Confirmed",15,2,0,"1","NA","3"
"15705",2012,"January","California","Restaurant","","","","","",9,0,0,"1","NA","NA"
"15706",2012,"January","California","Restaurant","Burrito (Bean & Cheese)","","","","",2,0,0,"1","2667","NA"
"15707",2012,"January","California","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15708",2012,"January","California","","Soup, Broccoli And Cheese","","Clostridium botulinum","","Suspected",2,2,0,"NA","1650","30"
"15709",2012,"January","California","","Milk","Raw Milk","Campylobacter jejuni","","Confirmed",33,2,0,"NA","2629","29"
"15710",2012,"January","Colorado","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15711",2012,"January","Colorado","Nursing Home/Assisted Living Facility","Mechanical Soft Diet","","Norovirus unknown","","Confirmed",35,0,0,"10","2668","20"
"15712",2012,"January","Colorado","School/College/University","","","","","",11,0,0,"7","NA","NA"
"15713",2012,"January","Colorado","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15714",2012,"January","Delaware","Restaurant","","","Norovirus","","Suspected",5,0,0,"1","NA","126"
"15715",2012,"January","Florida","Restaurant","Fish, Ahi","Fish, Ahi","Scombroid toxin","","Confirmed",2,0,0,"1","3","2"
"15716",2012,"January","Florida","Restaurant","Ethnic Style, Buffet","Buffet","Salmonella enterica","","Suspected",4,1,0,"1","1064","3"
"15717",2012,"January","Florida","Restaurant","","","Norovirus genogroup I","","Confirmed",141,0,0,"1","NA","7"
"15718",2012,"January","Florida","Catering Service","Sandwich, Turkey","Turkey","Norovirus genogroup II","","Confirmed",17,0,0,"5","283","19"
"15719",2012,"January","Florida","","","","Norovirus genogroup II","","Confirmed",9,0,0,"NA","NA","19"
"15720",2012,"January","Florida","Restaurant","Beans, Unspecified","Beans","Salmonella unknown","","Suspected",2,0,0,"1","546","104"
"15721",2012,"January","Florida","Restaurant","","","Norovirus genogroup II","","Suspected",11,0,0,"1","NA","19"
"15722",2012,"January","Georgia","Restaurant","","","","","",7,0,0,"1","NA","NA"
"15723",2012,"January","Idaho","Restaurant","","","Salmonella enterica","Muenchen","Confirmed",3,0,0,"1","NA","3"
"15724",2012,"January","Illinois","Banquet Facility; Catering Service","","","Norovirus genogroup II","","Suspected",18,0,0,"91","NA","19"
"15725",2012,"January","Illinois","Restaurant","Coleslaw; Green Beans; Vegetables","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",196,2,0,"1","2669","19"
"15726",2012,"January","Illinois","Office/Indoor Workplace","","","Norovirus genogroup II","","Confirmed",41,0,0,"13","NA","19"
"15727",2012,"January","Illinois","","Cotton Candy","","","","",7,0,0,"NA","2670","NA"
"15728",2012,"January","Illinois","Restaurant; Private Home/Residence","","","","","",10,0,0,"9","NA","NA"
"15729",2012,"January","Kansas","Restaurant","","","Norovirus genogroup II","","Suspected",6,0,0,"1","NA","19"
"15730",2012,"January","Kansas","Restaurant","","","","","",12,0,0,"1","NA","NA"
"15731",2012,"January","Maryland","Restaurant","Pie, Merengue","Egg","Salmonella enterica","Enteritidis","Confirmed",8,7,0,"1","567","3"
"15732",2012,"January","Maryland","","Milk, 1% Milk Pasteurized","Milk, 1% Milk Pasteurized","Chemical or toxin","","Suspected",6,0,0,"NA","1895","28"
"15733",2012,"January","Michigan","","","","","","",5,0,0,"NA","NA","NA"
"15734",2012,"January","Michigan","Fast Food Restaurant","","","","","",2,0,0,"112","NA","NA"
"15735",2012,"January","Michigan","Fast Food Restaurant","","","","","",3,0,0,"112","NA","NA"
"15736",2012,"January","Michigan","Restaurant","","","","","",3,0,0,"1","NA","NA"
"15737",2012,"January","Minnesota","Restaurant","","","Norovirus genogroup II","","Confirmed",21,0,0,"1","NA","19"
"15738",2012,"January","Minnesota","Fast Food Restaurant","","","Norovirus genogroup II","","Confirmed",3,0,0,"112","NA","19"
"15739",2012,"January","Minnesota","Restaurant","","","Norovirus genogroup II","","Confirmed",10,0,0,"1","NA","19"
"15740",2012,"January","Minnesota","Fast Food Restaurant","","","Norovirus genogroup II","","Suspected",8,0,0,"112","NA","19"
"15741",2012,"January","Minnesota","Restaurant","Swiss Meringue Butter Cream","Egg","Salmonella enterica","Enteritidis","Confirmed",7,0,0,"1","2671","3"
"15742",2012,"January","Missouri","Restaurant; Unknown","","","","","",4,0,0,"82","NA","NA"
"15743",2012,"January","Multistate","Fast Food Restaurant; Restaurant; School/College/University","Tuna Sushi","Tuna","Salmonella enterica; Salmonella enterica","Bareilly; Nchanga","Confirmed; Confirmed",425,55,0,"138","2672","27"
"15744",2012,"January","Multistate","Private Home/Residence","Sandwich, Unspecified","","Escherichia coli, Shiga toxin-producing","O45","Confirmed",21,NA,0,"3","144","24"
