Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2011,November,New Mexico,NA,NA,NA,NA,NA,NA,21,0,0
2011,November,New York,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,19,0,0
2011,November,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,NA,Confirmed,3,0,0
2011,November,New York,Restaurant,"Soup, Clam Chowder",Clams,Scombroid toxin,NA,Confirmed,2,0,0
2011,November,New York,Restaurant,"Beans, Black",NA,NA,NA,NA,5,0,0
2011,November,New York,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,38,0,0
2011,November,New York,Private Home/Residence,Buffalo Fish,NA,Chemical or toxin,NA,Confirmed,2,2,0
2011,November,North Dakota,Prison/Jail,NA,NA,Clostridium perfringens,NA,Confirmed,88,0,0
2011,November,North Dakota,Banquet Facility,NA,NA,Clostridium perfringens,NA,Suspected,23,0,0
2011,November,Ohio,Private Home/Residence; Religious Facility,"Turkey, Roasted",Turkey,Clostridium perfringens,NA,Confirmed,101,0,0
2011,November,Ohio,Restaurant,NA,NA,NA,NA,NA,4,0,0
2011,November,Oregon,NA,NA,NA,Norovirus genogroup II,NA,Confirmed,10,0,0
2011,November,Pennsylvania,NA,NA,NA,NA,NA,NA,6,0,0
2011,November,Pennsylvania,Restaurant,"Oysters, Raw",Oysters,Norovirus genogroup I,NA,Suspected,9,0,0
2011,November,South Carolina,Private Home/Residence,"Oysters, Steamed",NA,Vibrio parahaemolyticus,NA,Suspected,3,0,0
2011,November,Tennessee,Fast Food Restaurant,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,23,0,0
2011,November,Tennessee,Restaurant,NA,NA,NA,NA,NA,17,0,0
2011,November,Texas,Restaurant,NA,NA,NA,NA,NA,2,0,0
2011,November,Virginia,Private Home/Residence,"Turkey; Stuffing, Unspecified",Turkey; Turkey,Campylobacter unknown,NA,Suspected,8,1,0
2011,November,Wisconsin,Private Home/Residence,NA,NA,NA,NA,NA,18,1,0
2011,December,Arizona,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,5,0,0
2011,December,Arizona,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,5,0,0
2011,December,Arizona,Fast Food Restaurant,NA,NA,NA,NA,NA,4,0,0
2011,December,California,Restaurant,"Ham, Other; Turkey, Roasted",Ham; Turkey,Bacillus cereus; Staphylococcus aureus,NA,Suspected; Suspected,14,0,0
2011,December,California,Restaurant,"Ham, Other; Gravy",NA,Staphylococcus aureus; Norovirus unknown,NA,Suspected; Suspected,49,0,0
2011,December,California,Banquet Facility,"Bread, Unspecified",NA,NA,NA,NA,11,0,0
2011,December,California,Restaurant,NA,NA,NA,NA,NA,8,0,0
2011,December,California,Restaurant,"Potato, Mashed",NA,NA,NA,NA,12,0,0
2011,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,6,0,0
2011,December,California,Private Home/Residence,"Fish, Roe",NA,Chemical or toxin,NA,Suspected,4,0,0
2011,December,California,Restaurant; Private Home/Residence,"Oysters, Raw",NA,Norovirus unknown,NA,Suspected,17,0,0
2011,December,California,Restaurant,NA,NA,NA,NA,NA,4,0,0
2011,December,California,Restaurant,NA,NA,NA,NA,NA,24,0,0
2011,December,Colorado,Nursing Home/Assisted Living Facility,NA,NA,Norovirus unknown,NA,Confirmed,87,1,0
2011,December,Colorado,Restaurant,NA,NA,Norovirus unknown,NA,Confirmed,6,0,0
2011,December,Connecticut,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,7,0,0
2011,December,Connecticut,Restaurant,Salads,NA,Norovirus genogroup II,NA,Suspected,4,0,0
2011,December,Florida,Restaurant,Tuna Burger,Yellowfin Tuna,Scombroid toxin,NA,Confirmed,2,0,0
2011,December,Florida,NA,NA,NA,Norovirus genogroup II,NA,Confirmed,18,0,0
2011,December,Florida,Catering Service,"Pork, Roasted; Yucca; Rice And Beans",NA,NA,NA,NA,8,0,0
2011,December,Florida,Private Home/Residence,"Fish, Baracuda",NA,Ciguatoxin,NA,Confirmed,7,0,0
2011,December,Georgia,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,32,0,0
2011,December,Illinois,Banquet Facility,NA,NA,Norovirus genogroup II,NA,Confirmed,33,2,0
2011,December,Illinois,NA,Cabbage,Cabbage,NA,NA,NA,20,0,0
2011,December,Illinois,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,30,1,0
2011,December,Illinois,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,11,0,0
2011,December,Illinois,Fast Food Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,6,1,0
2011,December,Illinois,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,17,0,0
2011,December,Illinois,Restaurant,NA,NA,NA,NA,NA,11,0,0
2011,December,Iowa,NA,NA,NA,Clostridium perfringens,NA,Confirmed,21,0,0
2011,December,Kansas,Restaurant,NA,NA,NA,NA,NA,4,0,0
2011,December,Kansas,Restaurant,NA,NA,NA,NA,NA,4,0,0
2011,December,Kansas,NA,Milk,Milk,Campylobacter jejuni,NA,Confirmed,18,0,0
2011,December,Kentucky,Catering Service,NA,NA,Bacillus cereus,NA,Confirmed,45,0,0
2011,December,Massachusetts,Fast Food Restaurant,"Sandwich, Turkey; Grilled Chicken Salad",NA,NA,NA,NA,12,0,0
2011,December,Massachusetts,Fast Food Restaurant,Submarine Sandwich,NA,NA,NA,NA,38,2,0
2011,December,Michigan,Catering Service; Grocery Store,Focaccia; Cheese,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,25,0,0
2011,December,Michigan,Catering Service,Macaroni And Cheese,NA,NA,NA,NA,100,1,0
2011,December,Michigan,Restaurant,NA,NA,NA,NA,NA,3,0,0
2011,December,Michigan,Restaurant,NA,NA,NA,NA,NA,2,0,0
2011,December,Michigan,Restaurant,NA,NA,NA,NA,NA,3,0,0
2011,December,Michigan,Restaurant,"Pizza, Tostada; Sandwich, Submarine",Lettuce; Lettuce,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,22,4,0
2011,December,Minnesota,Restaurant,"Rice, Unspecified",Rice,Bacterium,NA,Suspected,10,0,0
2011,December,Minnesota,Banquet Facility,NA,NA,Norovirus genogroup II,NA,Confirmed,62,0,0
2011,December,Minnesota,Restaurant,"Sandwich, Ham",NA,"Escherichia coli, Enteroaggregative",NA,Confirmed,12,0,0
2011,December,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,15,0,0
2011,December,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,7,0,0
2011,December,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,14,0,0
2011,December,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,20,0,0
2011,December,Minnesota,Camp,NA,NA,Norovirus,NA,Suspected,18,0,0
2011,December,Missouri,Private Home/Residence,NA,NA,NA,NA,NA,35,2,0
2011,December,Multistate,Fast Food Restaurant,Clover Sprouts,NA,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,29,7,0
2011,December,Nevada,Fast Food Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,4,0,0
2011,December,Nevada,NA,Ham,Ham,Clostridium perfringens,NA,Confirmed,21,0,0
2011,December,New Hampshire,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,4,0,0
2011,December,New Hampshire,Restaurant,Salads,NA,NA,NA,NA,8,0,0
2011,December,New Jersey,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,30,0,0
2011,December,New York,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,13,0,0
2011,December,New York,Restaurant,"Steak, Prime Rib",Beef,Clostridium perfringens,NA,Suspected,17,0,0
2011,December,New York,Catering Service,NA,NA,NA,NA,NA,15,0,0
2011,December,New York,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,10,0,0
2011,December,New York,Restaurant,"Lamb, Other; Kabobs, Chicken",NA,NA,NA,NA,11,0,0
2011,December,New York,Fast Food Restaurant,Roast Beef; Lettuce,Roast Beef; Lettuce,Salmonella enterica,Hartford,Confirmed,5,5,0
2011,December,New York,Fast Food Restaurant,"Chicken, Buffalo Wings",Chicken,NA,NA,NA,11,0,0
2011,December,North Carolina,NA,NA,NA,NA,NA,NA,60,1,1
2011,December,North Carolina,NA,NA,NA,Salmonella enterica,Enteritidis,Confirmed,8,0,0
2011,December,Ohio,NA,NA,NA,NA,NA,NA,21,0,0
2011,December,Ohio,NA,Potato Salad,NA,NA,NA,NA,2,0,0
2011,December,Ohio,Restaurant,"Sandwich, Submarine",NA,Norovirus genogroup I,GI_6,Confirmed,11,0,0
2011,December,Ohio,Unknown,NA,NA,Campylobacter other; Norovirus genogroup II,NA,Suspected; Suspected,3,0,0
2011,December,Ohio,Catering Service,NA,NA,NA,NA,NA,16,0,0
2011,December,Ohio,Restaurant; Private Home/Residence,Shrimp,NA,NA,NA,NA,10,0,0
2011,December,Ohio,NA,NA,NA,Salmonella enterica,Enteritidis,Suspected,5,1,0
2011,December,Ohio,Private Home/Residence,"Oysters, Raw",NA,NA,NA,NA,2,0,0
2011,December,Ohio,Restaurant,NA,NA,Campylobacter unknown,NA,Suspected,2,0,0
2011,December,Ohio,Private Home/Residence,"Turkey, Roasted",Turkey,Clostridium perfringens,NA,Confirmed,10,0,0
2011,December,Oregon,Private Home/Residence,NA,NA,Norovirus genogroup II,NA,Confirmed,8,1,0
2011,December,Oregon,Banquet Facility,NA,NA,Norovirus genogroup II,NA,Confirmed,9,0,0
2011,December,Oregon,Restaurant,Menu Items W/ Lettuce,Lettuce,Norovirus genogroup II,NA,Confirmed,9,0,0
2011,December,Oregon,Private Home/Residence,NA,NA,Norovirus genogroup II,NA,Confirmed,10,0,0
2011,December,Oregon,NA,NA,NA,Norovirus genogroup II,NA,Confirmed,4,NA,NA
2011,December,Puerto Rico,NA,Doughnuts,NA,NA,NA,NA,24,0,0
2011,December,Rhode Island,NA,NA,NA,NA,NA,NA,48,0,0
2011,December,Rhode Island,Banquet Facility,"Beef, Steamship Round",Beef,NA,NA,NA,22,0,0
2011,December,Tennessee,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,7,0,0
2011,December,Virginia,NA,NA,NA,NA,NA,NA,40,NA,NA
2011,December,Virginia,Restaurant,"Fried Rice, Unspecified; Egg Rolls",NA,NA,NA,NA,2,0,0
2011,December,Washington,Restaurant,NA,NA,Norovirus,NA,Suspected,18,0,0
2011,December,Washington,Catering Service,NA,NA,Norovirus,NA,Suspected,22,0,0
2011,December,Wisconsin,Nursing Home/Assisted Living Facility,NA,NA,Norovirus genogroup II,NA,Confirmed,33,0,0
2011,December,Wisconsin,Nursing Home/Assisted Living Facility,"Fruit Punch, Unspecified",NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,14,1,0
2011,December,Wyoming,Private Home/Residence,NA,NA,Norovirus genogroup II,NA,Suspected,20,0,0
2011,December,Wyoming,Banquet Facility,NA,NA,NA,NA,NA,20,0,0
2012,January,Arizona,Fast Food Restaurant,NA,NA,NA,NA,NA,6,0,0
2012,January,Arizona,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,7,0,0
2012,January,California,Fast Food Restaurant,"Pizza, Meat And Vegetable",NA,NA,NA,NA,3,0,0
2012,January,California,Restaurant; Private Home/Residence,NA,NA,Norovirus unknown,NA,Suspected,8,0,0
2012,January,California,Private Home/Residence; Catering Service; Office/Indoor Workplace,NA,NA,NA,NA,NA,10,0,0
2012,January,California,Banquet Facility,NA,NA,Norovirus unknown,NA,Suspected,7,0,0
2012,January,California,NA,NA,NA,Norovirus unknown,NA,Confirmed,3,0,0
2012,January,California,Unknown,NA,NA,Norovirus genogroup II,GII_1,Confirmed,3,0,0
2012,January,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,January,California,Restaurant,Lettuce Based Salads,NA,Norovirus genogroup II,NA,Confirmed,21,1,0
2012,January,California,Restaurant,NA,NA,Salmonella enterica,Typhimurium,Confirmed,15,2,0
2012,January,California,Restaurant,NA,NA,NA,NA,NA,9,0,0
2012,January,California,Restaurant,Burrito (Bean & Cheese),NA,NA,NA,NA,2,0,0
2012,January,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,January,California,NA,"Soup, Broccoli And Cheese",NA,Clostridium botulinum,NA,Suspected,2,2,0
2012,January,California,NA,Milk,Raw Milk,Campylobacter jejuni,NA,Confirmed,33,2,0
2012,January,Colorado,Restaurant,NA,NA,NA,NA,NA,5,0,0
2012,January,Colorado,Nursing Home/Assisted Living Facility,Mechanical Soft Diet,NA,Norovirus unknown,NA,Confirmed,35,0,0
2012,January,Colorado,School/College/University,NA,NA,NA,NA,NA,11,0,0
2012,January,Colorado,Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,January,Delaware,Restaurant,NA,NA,Norovirus,NA,Suspected,5,0,0
2012,January,Florida,Restaurant,"Fish, Ahi","Fish, Ahi",Scombroid toxin,NA,Confirmed,2,0,0
2012,January,Florida,Restaurant,"Ethnic Style, Buffet",Buffet,Salmonella enterica,NA,Suspected,4,1,0
2012,January,Florida,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,141,0,0
2012,January,Florida,Catering Service,"Sandwich, Turkey",Turkey,Norovirus genogroup II,NA,Confirmed,17,0,0
2012,January,Florida,NA,NA,NA,Norovirus genogroup II,NA,Confirmed,9,0,0
2012,January,Florida,Restaurant,"Beans, Unspecified",Beans,Salmonella unknown,NA,Suspected,2,0,0
2012,January,Florida,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,11,0,0
2012,January,Georgia,Restaurant,NA,NA,NA,NA,NA,7,0,0
2012,January,Idaho,Restaurant,NA,NA,Salmonella enterica,Muenchen,Confirmed,3,0,0
2012,January,Illinois,Banquet Facility; Catering Service,NA,NA,Norovirus genogroup II,NA,Suspected,18,0,0
2012,January,Illinois,Restaurant,Coleslaw; Green Beans; Vegetables,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,196,2,0
2012,January,Illinois,Office/Indoor Workplace,NA,NA,Norovirus genogroup II,NA,Confirmed,41,0,0
2012,January,Illinois,NA,Cotton Candy,NA,NA,NA,NA,7,0,0
2012,January,Illinois,Restaurant; Private Home/Residence,NA,NA,NA,NA,NA,10,0,0
2012,January,Kansas,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,6,0,0
2012,January,Kansas,Restaurant,NA,NA,NA,NA,NA,12,0,0
2012,January,Maryland,Restaurant,"Pie, Merengue",Egg,Salmonella enterica,Enteritidis,Confirmed,8,7,0
2012,January,Maryland,NA,"Milk, 1% Milk Pasteurized","Milk, 1% Milk Pasteurized",Chemical or toxin,NA,Suspected,6,0,0
2012,January,Michigan,NA,NA,NA,NA,NA,NA,5,0,0
2012,January,Michigan,Fast Food Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,January,Michigan,Fast Food Restaurant,NA,NA,NA,NA,NA,3,0,0
2012,January,Michigan,Restaurant,NA,NA,NA,NA,NA,3,0,0
2012,January,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,21,0,0
2012,January,Minnesota,Fast Food Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,3,0,0
2012,January,Minnesota,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,10,0,0
2012,January,Minnesota,Fast Food Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,8,0,0
2012,January,Minnesota,Restaurant,Swiss Meringue Butter Cream,Egg,Salmonella enterica,Enteritidis,Confirmed,7,0,0
2012,January,Missouri,Restaurant; Unknown,NA,NA,NA,NA,NA,4,0,0
2012,January,Multistate,Fast Food Restaurant; Restaurant; School/College/University,Tuna Sushi,Tuna,Salmonella enterica; Salmonella enterica,Bareilly; Nchanga,Confirmed; Confirmed,425,55,0
2012,January,Multistate,Private Home/Residence,"Sandwich, Unspecified",NA,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,21,NA,0
2012,January,Multistate,NA,"Milk, Whole Milk Unpasteurized",NA,Campylobacter jejuni,NA,Confirmed,148,9,0
2012,January,Multistate,Catering Service,NA,NA,Salmonella enterica,Enteritidis,Confirmed,61,2,0
2012,January,New Jersey,Restaurant,NA,NA,Norovirus,NA,Suspected,7,0,0
2012,January,New Jersey,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,7,0,0
2012,January,New Jersey,Banquet Facility,NA,NA,NA,NA,NA,5,0,0
2012,January,New Mexico,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,4,0,0
2012,January,New York,Restaurant,NA,NA,Campylobacter jejuni,NA,Suspected,9,0,0
2012,January,New York,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,4,0,0
2012,January,New York,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,13,0,0
2012,January,New York,Fast Food Restaurant,"Rice, Fried Rice",NA,Staphylococcus aureus,NA,Suspected,4,0,0
2012,January,New York,Restaurant,NA,NA,NA,NA,NA,3,0,0
2012,January,New York,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,14,0,0
2012,January,New York,NA,"Milk, Whole Milk Unpasteurized",Milk,Campylobacter jejuni,NA,Confirmed,6,2,0
2012,January,New York,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,5,0,0
2012,January,North Carolina,NA,NA,NA,Norovirus,NA,Confirmed,131,0,0
2012,January,North Carolina,NA,NA,NA,Salmonella enterica,Enteritidis,Confirmed,12,0,0
2012,January,North Dakota,Catering Service,NA,NA,Norovirus genogroup II,NA,Suspected,19,0,0
2012,January,Ohio,Private Home/Residence,Lettuce,NA,NA,NA,NA,2,0,0
2012,January,Ohio,Restaurant,NA,NA,Campylobacter unknown,NA,Suspected,3,0,0
2012,January,Ohio,Restaurant,Milkshake,NA,NA,NA,NA,8,0,0
2012,January,Ohio,Catering Service,Fruit Salad,Blueberries; Grapes; Pineapple; Strawberries,Norovirus genogroup II,GII_4 New Orleans (2009),Suspected,6,0,0
2012,January,Oregon,Private Home/Residence; Catering Service,Fresh Bread,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,20,0,0
2012,January,Oregon,Private Home/Residence,NA,NA,Norovirus,NA,Suspected,22,NA,0
2012,January,Pennsylvania,Private Home/Residence,"Pork, Chops",NA,Yersinia enterocolitica,NA,Confirmed,2,0,0
2012,January,Pennsylvania,NA,"Milk, Whole Milk Unpasteurized",NA,Campylobacter other,NA,Confirmed,2,0,0
2012,January,Rhode Island,Restaurant,NA,NA,Norovirus genogroup II,GII_4 Minerva (2006),Confirmed,17,0,0
2012,January,South Carolina,Private Home/Residence,Macaroni And Cheese,NA,Salmonella enterica,Muenchen,Confirmed,23,4,0
2012,January,South Dakota,Private Home/Residence,Taco Or Nacho Salad,NA,Clostridium perfringens,NA,Confirmed,74,0,0
2012,January,Tennessee,Restaurant; Catering Service,Chicken Salad; Croissants,NA,NA,NA,NA,13,0,0
2012,January,Tennessee,Restaurant,NA,NA,Bacillus cereus; Staphylococcus aureus,NA,Suspected; Suspected,6,0,0
2012,January,Texas,Restaurant,NA,NA,NA,NA,NA,8,0,0
2012,January,Texas,Grocery Store,Barbacoa Meat,NA,NA,NA,NA,11,1,0
2012,January,Virginia,Restaurant,Coleslaw,NA,Norovirus genogroup II,NA,Confirmed,7,0,0
2012,January,Virginia,Restaurant,NA,NA,Norovirus unknown,NA,Confirmed,15,0,0
2012,January,Virginia,Restaurant,NA,NA,Norovirus,NA,Confirmed,3,0,0
2012,January,Virginia,Catering Service,NA,NA,Norovirus,NA,Confirmed,12,0,0
2012,January,Virginia,Restaurant,Pork,Pork,Trichinella unknown,NA,Confirmed,2,2,0
2012,January,Virginia,Private Home/Residence; Grocery Store,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,12,0,0
2012,January,Washington,Restaurant,NA,NA,Norovirus,NA,Suspected,9,1,0
2012,January,Washington,Restaurant,NA,NA,Norovirus,NA,Suspected,23,0,0
2012,January,Wisconsin,Nursing Home/Assisted Living Facility,NA,NA,Norovirus genogroup II,Unknown,Suspected,11,0,0
2012,January,Wisconsin,Restaurant,NA,NA,Norovirus genogroup II,GII_2,Confirmed,28,0,0
2012,January,Wisconsin,Unknown,NA,NA,Campylobacter jejuni,NA,Confirmed,8,0,0
2012,February,Arizona,Restaurant,NA,NA,Clostridium perfringens,NA,Suspected,4,0,0
2012,February,Arizona,Restaurant,Greek Salad,NA,NA,NA,NA,9,0,0
2012,February,Arizona,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,5,0,0
2012,February,Arizona,Catering Service,NA,NA,Norovirus genogroup II,NA,Confirmed,56,0,0
2012,February,California,Fast Food Restaurant,NA,NA,Norovirus unknown,NA,Suspected,9,0,0
2012,February,California,Restaurant,"Pastry, Unspecified",NA,Norovirus unknown,NA,Suspected,9,0,0
2012,February,California,Restaurant,NA,NA,Norovirus unknown,NA,Confirmed,8,0,0
2012,February,California,Restaurant,NA,NA,Norovirus genogroup II,NA,Suspected,3,0,0
2012,February,California,Grocery Store,Fruit Salad,NA,NA,NA,NA,8,0,0
2012,February,California,Restaurant,"Fish, Mahi Mahi","Fish, Mahi Mahi",Scombroid toxin,NA,Confirmed,2,0,0
2012,February,California,Fast Food Restaurant,NA,NA,Salmonella enterica,Montevideo,Confirmed,17,0,0
2012,February,Colorado,Restaurant,NA,NA,NA,NA,NA,5,0,0
2012,February,Colorado,Restaurant,Liver,"Liver, Beef",Campylobacter jejuni,NA,Suspected,3,1,0
2012,February,Colorado,Restaurant,NA,NA,NA,NA,NA,5,0,0
2012,February,Connecticut,Restaurant,NA,NA,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,2,0,0
2012,February,Florida,Restaurant,"Potato, Baked",NA,Norovirus unknown,NA,Suspected,2,0,0
2012,February,Florida,Restaurant,"Salad, Unspecified",NA,Norovirus unknown,NA,Suspected,4,1,0
2012,February,Florida,Fair/Festival,Chicken,Chicken,Salmonella enterica,Newport,Confirmed,8,3,0
2012,February,Idaho,NA,NA,NA,Giardia intestinalis,NA,Confirmed,3,0,0
2012,February,Illinois,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,18,1,0
2012,February,Illinois,Restaurant,NA,NA,Norovirus genogroup II,NA,Confirmed,9,0,0
2012,February,Illinois,Restaurant,NA,NA,Salmonella enterica,Oranienburg,Confirmed,3,0,0
2012,February,Indiana,NA,NA,NA,NA,NA,NA,21,0,0
2012,February,Iowa,NA,NA,NA,NA,NA,NA,4,0,0
2012,February,Kansas,Private Home/Residence,NA,NA,Norovirus genogroup II,NA,Suspected,14,0,0
2012,February,Maryland,Private Home/Residence,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,15,0,0
2012,February,Maryland,Restaurant,NA,NA,NA,NA,NA,9,1,0
2012,February,Maryland,Restaurant,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,11,0,0
2012,February,Maryland,Banquet Facility; Catering Service,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,43,0,0
2012,February,Massachusetts,NA,NA,NA,NA,NA,NA,14,1,0
2012,February,Michigan,NA,NA,NA,NA,NA,NA,3,0,0
2012,February,Michigan,Private Home/Residence; Grocery Store,Strawberries,Strawberries,NA,NA,NA,6,0,0
2012,February,Minnesota,Restaurant,NA,NA,Clostridium perfringens,NA,Suspected,2,0,0
2012,February,Minnesota,Restaurant,"Garlic Toast; Salad, Unspecified; Fish, Haddock",NA,Norovirus genogroup II,NA,Confirmed,8,1,0
2012,February,Multistate,NA,Cucumber,NA,Salmonella enterica,Javiana,Confirmed,49,14,0
2012,February,Nevada,Child Daycare,NA,NA,Norovirus genogroup II,NA,Confirmed,54,0,0
2012,February,New Hampshire,Banquet Facility,Dips,NA,Norovirus genogroup II,NA,Suspected,29,0,0
2012,February,New Jersey,Fast Food Restaurant,NA,NA,Norovirus,NA,Suspected,9,0,0
2012,February,New York,Catering Service,NA,NA,Norovirus genogroup I,NA,Suspected,22,0,0
2012,February,New York,Restaurant,Tuna Burger,NA,Scombroid toxin,NA,Confirmed,2,0,0
2012,February,New York,Restaurant,"Antipasto; Salad, Unspecified; Ice; Water; Pizza, Unspecified",NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,103,2,0
2012,February,New York,Banquet Facility,NA,NA,Norovirus genogroup II; Norovirus genogroup I,NA,Suspected; Suspected,7,0,0
2012,February,New York,Restaurant,NA,NA,NA,NA,NA,5,0,0
2012,February,North Carolina,NA,"Tempeh, Unpasteurized",NA,Salmonella enterica,Paratyphi B,Confirmed,89,8,0
2012,February,Ohio,School/College/University,"Peaches, Unspecified",Peaches,NA,NA,NA,17,0,0
2012,February,Ohio,Restaurant,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,29,1,0
2012,February,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,February,Ohio,Catering Service,Spanish Piquillo Peppers With Goat Cheese,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,42,0,0
2012,February,Ohio,Office/Indoor Workplace,NA,NA,NA,NA,NA,11,0,0
2012,February,Ohio,Restaurant,"Pizza, Unspecified",NA,NA,NA,NA,6,0,0
2012,February,Ohio,Restaurant,NA,NA,Norovirus,NA,Suspected,2,0,0
2012,February,Ohio,Restaurant,Ice,Water,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,29,1,0
2012,February,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
2012,February,Oregon,Restaurant,NA,NA,Norovirus genogroup II,GII_1,Confirmed,8,0,0
2012,February,Oregon,Banquet Facility,NA,NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,27,0,0
2012,February,Puerto Rico,Restaurant,"Fish, Marlin",NA,Histamine,NA,Confirmed,5,0,0
2012,February,Puerto Rico,NA,NA,NA,NA,NA,NA,4,NA,NA
2012,February,Rhode Island,Restaurant,House Salad,NA,Norovirus unknown,NA,Suspected,7,0,0
2012,February,South Carolina,Nursing Home/Assisted Living Facility,NA,NA,Clostridium perfringens,NA,Confirmed,6,0,0
2012,February,South Carolina,Restaurant,NA,NA,Norovirus genogroup II; Norovirus genogroup I,GII_4 New Orleans (2009),Suspected; Suspected,58,1,0
2012,February,Tennessee,Restaurant,NA,NA,NA,NA,NA,14,0,0
2012,February,Tennessee,Fast Food Restaurant,NA,NA,NA,NA,NA,21,0,0
2012,February,Texas,Restaurant,Ambrosia,NA,NA,NA,NA,2,0,0
2012,February,Texas,Fast Food Restaurant,NA,NA,NA,NA,NA,4,0,0
2012,February,Utah,NA,NA,NA,Campylobacter jejuni,NA,Confirmed,8,0,0
2012,February,Virginia,Restaurant,NA,NA,Norovirus,NA,Suspected,13,0,0
2012,February,Virginia,Restaurant,NA,NA,Norovirus,NA,Confirmed,16,0,0
2012,February,Virginia,School/College/University,Fruit Salad,Strawberries,Norovirus,NA,Confirmed,20,0,0
2012,February,Virginia,Restaurant,NA,NA,NA,NA,NA,8,0,0
2012,February,Washington,Private Home/Residence,"Crab, Raw",NA,Vibrio other,NA,Confirmed,3,1,0
2012,February,Washington,NA,NA,NA,Virus,NA,Suspected,9,0,0
2012,February,Wisconsin,Private Home/Residence,"Cake, Ice Cream",NA,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,9,0,0
2012,February,Wyoming,Restaurant,"Lettuce, Unspecified",Lettuce,NA,NA,NA,19,0,0
2012,March,Arizona,Fair/Festival,NA,NA,Norovirus genogroup II,NA,Confirmed,10,0,0
